Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G172900	Sum_PG_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	6;3;11;11;11;9;6;12;11	SNP_14499533;SNP_14499218;SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499533;SNP_14499533	2.625567e-06;6.274124e-06;4.329871e-09;4.930612e-09;2.838184e-09;3.838777e-08;1.053553e-07;8.729454e-09;4.234926e-09	9
1	SORBI_3001G261460	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	27;7;25;25;25;9;8;24;18	SNP_34607503;SNP_34608000;SNP_34606802;SNP_34606802;SNP_34606802;SNP_34608000;SNP_34608000;SNP_34606802;SNP_34607741	4.607726e-07;7.170972e-06;7.07751e-08;1.106453e-07;7.161326e-08;3.646364e-07;6.349723e-07;1.67551e-07;7.452116e-08	9
1	SORBI_3001G261464	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	47;7;41;42;40;17;10;37;33	SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000;SNP_34608000	4.607726e-07;7.170972e-06;7.07751e-08;1.106453e-07;7.161326e-08;3.646364e-07;6.349723e-07;1.67551e-07;7.452116e-08	9
1	SORBI_3001G265900	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	23;19;29;27;27;23;17;29;28	SNP_50309188;SNP_50310278;SNP_50307596;SNP_50307596;SNP_50307596;SNP_50310274;SNP_50310278;SNP_50307596;SNP_50307596	2.16825e-06;3.127779e-11;8.472359e-09;2.668325e-07;1.21089e-08;6.548452e-11;2.960858e-11;1.036277e-06;7.846518e-09	9
1	SORBI_3001G476700	Sum_PG_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	51;21;20;19;18;20;20;18;19	SNP_74939065;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485	3.266436e-95;2.148769e-31;0;7.12749e-214;7.921144e-295;6.008192e-175;7.865221e-155;1.277467e-189;4.174523e-291	9
1	SORBI_3001G476800	Sum_PG_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	45;13;11;12;11;14;13;11;11	SNP_74939065;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485;SNP_74946485	3.266436e-95;2.148769e-31;0;7.12749e-214;7.921144e-295;6.008192e-175;7.865221e-155;1.277467e-189;4.174523e-291	9
1	SORBI_3001G542300	Sum_PG_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	7;5;10;10;11;9;8;11;10	SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902	4.744756e-35;6.889143e-15;6.269074e-54;5.090613e-50;5.041692e-53;8.31924e-47;1.777398e-44;2.659131e-48;1.091204e-52	9
1	SORBI_3001G542400	Sum_PG_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	9;8;12;11;12;11;10;11;11	SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902;SNP_80563902	4.744756e-35;6.889143e-15;6.269074e-54;5.090613e-50;5.041692e-53;8.31924e-47;1.777398e-44;2.659131e-48;1.091204e-52	9
2	SORBI_3002G090600	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	6;11;70;11;8;5;7;61;8	SNP_9474765;SNP_9475164;SNP_9461112;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9460979;SNP_9475164	6.644596e-06;1.036488e-07;8.148819e-11;3.576214e-10;1.263327e-10;1.297019e-09;3.238719e-09;4.758697e-10;1.666707e-10	9
2	SORBI_3002G090700	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	6;11;63;11;8;4;6;55;8	SNP_9474765;SNP_9475164;SNP_9461112;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9460979;SNP_9475164	6.644596e-06;1.036488e-07;8.148819e-11;3.576214e-10;1.263327e-10;1.297019e-09;3.238719e-09;4.758697e-10;1.666707e-10	9
2	SORBI_3002G090800	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	7;15;13;11;11;8;10;11;11	SNP_9474765;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9475164;SNP_9475164	6.644596e-06;1.036488e-07;8.148819e-11;3.576214e-10;1.263327e-10;1.297019e-09;3.238719e-09;4.758697e-10;1.666707e-10	9
2	SORBI_3002G104050	Sum_PG_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	5;6;10;9;10;6;5;9;6	SNP_12269220;SNP_12278268;SNP_12269220;SNP_12269220;SNP_12269220;SNP_12269220;SNP_12269220;SNP_12269220;SNP_12269220	5.619172e-08;2.989658e-06;4.857186e-10;1.121538e-09;2.276101e-09;1.123988e-08;1.90646e-08;2.594694e-09;1.424493e-09	9
2	SORBI_3002G104100	Sum_PG_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	4;3;7;7;7;3;3;7;3	SNP_12269220;SNP_12278268;SNP_12269220;SNP_12269220;SNP_12269220;SNP_12269220;SNP_12269220;SNP_12269220;SNP_12269220	5.619172e-08;2.989658e-06;4.857186e-10;1.121538e-09;2.276101e-09;1.123988e-08;1.90646e-08;2.594694e-09;1.424493e-09	9
2	SORBI_3002G415300	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	114;120;25;25;26;33;115;25;26	SNP_76259918;SNP_76249807;SNP_76249807;SNP_76249807;SNP_76249807;SNP_76249807;SNP_76249807;SNP_76249807;SNP_76249807	9.932184e-06;3.521715e-07;3.182955e-09;5.642955e-08;1.031946e-08;3.692847e-08;2.290415e-08;1.472735e-08;9.514602e-09	9
4	SORBI_3004G022900	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	10;23;22;22;22;23;23;23;22	SNP_1825255;SNP_1804747;SNP_1804796;SNP_1804796;SNP_1804796;SNP_1804747;SNP_1804747;SNP_1804796;SNP_1804796	3.88448e-06;1.37448e-06;1.670788e-06;2.820733e-06;1.272819e-06;1.402407e-06;2.030886e-06;2.725541e-06;2.119246e-06	9
5	SORBI_3005G064300	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	26;73;64;63;65;83;71;63;64	SNP_7106673;SNP_7104218;SNP_7105860;SNP_7105860;SNP_7105860;SNP_7105404;SNP_7105404;SNP_7105860;SNP_7105860	2.993192e-08;2.796177e-07;4.964797e-10;6.478594e-10;3.596463e-10;2.118588e-09;2.057833e-08;1.428815e-09;4.514595e-10	9
5	SORBI_3005G064400	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	17;66;73;73;74;74;69;72;73	SNP_7106698;SNP_7106477;SNP_7106477;SNP_7106477;SNP_7106477;SNP_7106477;SNP_7106477;SNP_7106477;SNP_7106477	2.993192e-08;2.796177e-07;4.964797e-10;6.478594e-10;3.596463e-10;2.118588e-09;2.057833e-08;1.428815e-09;4.514595e-10	9
5	SORBI_3005G083160	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	55;58;78;74;78;74;73;74;75	SNP_11147815;SNP_11155190;SNP_11155190;SNP_11155866;SNP_11155190;SNP_11155190;SNP_11155190;SNP_11155866;SNP_11155190	1.881787e-06;5.139104e-08;7.072646e-07;2.773444e-06;1.75496e-06;5.303458e-08;1.393617e-08;4.148834e-06;9.209571e-07	9
5	SORBI_3005G083220	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	62;67;89;85;89;84;83;85;86	SNP_11147815;SNP_11155190;SNP_11155190;SNP_11155866;SNP_11155190;SNP_11155190;SNP_11155190;SNP_11155866;SNP_11155190	1.881787e-06;5.139104e-08;7.072646e-07;2.773444e-06;1.75496e-06;5.303458e-08;1.393617e-08;4.148834e-06;9.209571e-07	9
5	SORBI_3005G083280	Sum_SQDG_Sum_TG;Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	69;93;111;107;111;107;108;107;108	SNP_11155736;SNP_11155190;SNP_11155190;SNP_11155866;SNP_11155190;SNP_11155190;SNP_11155190;SNP_11155866;SNP_11155190	3.103782e-06;5.139104e-08;7.072646e-07;2.773444e-06;1.75496e-06;5.303458e-08;1.393617e-08;4.148834e-06;9.209571e-07	9
5	SORBI_3005G111700	Sum_PG_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	21;30;27;26;26;26;26;26;26	SNP_36856059;SNP_36856059;SNP_36856059;SNP_36856059;SNP_36856059;SNP_36856059;SNP_36856059;SNP_36856059;SNP_36856059	1.08494e-17;2.592635e-14;2.907354e-32;5.203798e-31;1.117059e-31;7.306937e-23;4.108383e-26;4.77594e-29;1.521988e-31	9
5	SORBI_3005G119700	Sum_PG_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	40;16;9;8;9;38;38;8;9	SNP_52148019;SNP_52140640;SNP_52148019;SNP_52148019;SNP_52148019;SNP_52148019;SNP_52148019;SNP_52148019;SNP_52148019	5.64584e-08;9.194398e-06;2.261395e-10;7.726469e-10;3.472723e-10;1.346706e-09;2.001739e-09;1.442052e-09;4.191151e-10	9
5	SORBI_3005G119800	Sum_PG_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	42;22;9;9;9;37;39;10;9	SNP_52148019;SNP_52140640;SNP_52148019;SNP_52148019;SNP_52148019;SNP_52148019;SNP_52148019;SNP_52148019;SNP_52148019	5.64584e-08;9.194398e-06;2.261395e-10;7.726469e-10;3.472723e-10;1.346706e-09;2.001739e-09;1.442052e-09;4.191151e-10	9
6	SORBI_3006G037900	Sum_PG_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	116;63;73;71;72;76;77;70;73	SNP_14660144;SNP_14665343;SNP_14665331;SNP_14665331;SNP_14665331;SNP_14665331;SNP_14665331;SNP_14665331;SNP_14665331	1.344193e-08;1.742194e-06;1.155052e-16;5.234445e-16;2.080525e-17;8.260333e-14;2.828531e-12;3.437358e-15;2.529301e-16	9
7	SORBI_3007G083700	Sum_PG_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	46;37;32;37;37;35;36;28;42	SNP_10110054;SNP_10095205;SNP_10098443;SNP_10109030;SNP_10098443;SNP_10098443;SNP_10098443;SNP_10098443;SNP_10107670	2.669388e-06;7.676782e-07;1.753309e-06;4.289505e-06;2.239039e-06;5.915857e-06;8.756091e-06;4.987166e-06;3.038902e-06	9
7	SORBI_3007G083800	Sum_PG_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	45;34;33;36;38;36;37;27;43	SNP_10116944;SNP_10095205;SNP_10098443;SNP_10109030;SNP_10098443;SNP_10098443;SNP_10098443;SNP_10098443;SNP_10107670	3.520951e-07;7.676782e-07;1.753309e-06;4.289505e-06;2.239039e-06;5.915857e-06;8.756091e-06;4.987166e-06;3.038902e-06	9
7	SORBI_3007G084200	Sum_PG_Sum_SQDG;Sum_PC_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	23;23;16;9;16;17;17;8;18	SNP_10248050;SNP_10248081;SNP_10249103;SNP_10249103;SNP_10249103;SNP_10249103;SNP_10249103;SNP_10249103;SNP_10249103	4.061158e-06;2.638487e-07;1.430802e-06;4.639102e-06;1.850891e-06;4.625278e-06;6.638401e-06;4.144713e-06;2.587421e-06	9
8	SORBI_3008G086700	Sum_PG_Sum_SQDG;Sum_PE_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	38;67;49;55;52;38;45;55;52	SNP_17611729;SNP_17611678;SNP_17611722;SNP_17611676;SNP_17611676;SNP_17611729;SNP_17611729;SNP_17611676;SNP_17611676	1.623883e-13;1.151962e-06;2.077586e-18;1.557102e-17;3.168743e-18;3.319187e-17;3.008196e-16;4.686275e-17;3.561106e-18	9
1	SORBI_3001G055700	Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	18;32;68;58;24;24;55;32	SNP_4170663;SNP_4169226;SNP_4166678;SNP_4167360;SNP_4169583;SNP_4169583;SNP_4167774;SNP_4169226	1.05277e-06;1.96196e-09;2.812853e-09;1.657684e-09;1.468788e-08;3.615967e-08;5.138484e-09;2.123812e-09	8
1	SORBI_3001G055800	Sum_PG_Sum_SQDG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	21;46;45;46;41;40;46;46	SNP_4170663;SNP_4170663;SNP_4170663;SNP_4170663;SNP_4170663;SNP_4170663;SNP_4170663;SNP_4170663	1.05277e-06;1.96196e-09;2.812853e-09;1.657684e-09;1.468788e-08;3.615967e-08;5.138484e-09;2.123812e-09	8
1	SORBI_3001G056100	Sum_SQDG_Sum_TG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	10;5;5;5;5;5;5;5	SNP_4215268;SNP_4194138;SNP_4194138;SNP_4194138;SNP_4194138;SNP_4194138;SNP_4194138;SNP_4194138	4.857415e-07;6.214851e-08;7.750237e-08;4.822586e-08;5.609088e-07;1.029887e-06;1.114822e-07;6.375852e-08	8
1	SORBI_3001G056200	Sum_SQDG_Sum_TG;Sum_PA_Sum_SQDG;Sum_MGDG_Sum_SQDG;Sum_MG_Sum_SQDG;Sum_LPE_Sum_SQDG;Sum_LPC_Sum_SQDG;Sum_DGDG_Sum_SQDG;Sum_DG_Sum_SQDG	9;4;4;4;4;4;4;4	SNP_4216152;SNP_4196235;SNP_4196235;SNP_4196235;SNP_4196235;SNP_4196235;SNP_4196235;SNP_4196235	4.857415e-07;6.214851e-08;7.750237e-08;4.822586e-08;5.609088e-07;1.029887e-06;1.114822e-07;6.375852e-08	8
