Chromosome	gene	max_pvalue	phenotype	phenotype_number
1	SORBI_3001G497700	3.436278e-09	Sum_LPE_Sum_PE	1
1	SORBI_3001G497750	3.436278e-09	Sum_LPE_Sum_PE	1
1	SORBI_3001G497800	3.436278e-09	Sum_LPE_Sum_PE	1
1	SORBI_3001G497900	3.436278e-09	Sum_LPE_Sum_PE	1
1	SORBI_3001G506700	9.340588e-07	Sum_LPE_Sum_PE	1
1	SORBI_3001G506750	9.340588e-07	Sum_LPE_Sum_PE	1
1	SORBI_3001G506800	9.340588e-07	Sum_LPE_Sum_PE	1
1	SORBI_3001G506900	9.340588e-07	Sum_LPE_Sum_PE	1
1	SORBI_3001G507000	9.340588e-07	Sum_LPE_Sum_PE	1
1	SORBI_3001G542300	7.064329e-18	Sum_LPE_Sum_PE	1
1	SORBI_3001G542400	7.064329e-18	Sum_LPE_Sum_PE	1
2	SORBI_3002G035900	4.991301e-07	Sum_LPE_Sum_PE	1
2	SORBI_3002G036000	4.991301e-07	Sum_LPE_Sum_PE	1
2	SORBI_3002G036100	4.991301e-07	Sum_LPE_Sum_PE	1
2	SORBI_3002G036150	4.991301e-07	Sum_LPE_Sum_PE	1
2	SORBI_3002G050700	1.295589e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G057550	6.271517e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G057600	6.271517e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G057700	6.271517e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G057800	6.271517e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G058200	5.467461e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G058300	5.467461e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G058400	5.467461e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G058500	5.467461e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G093500	8.276903e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G093600	8.276903e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G093700	8.276903e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G100766	4.466441e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G100832	4.466441e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G100900	4.466441e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G100950	2.47401e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G112400	9.824582e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G112500	9.824582e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G144275	2.637972e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G144400	2.637972e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G144500	2.637972e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G145550	9.023407e-18	Sum_LPE_Sum_PE	1
2	SORBI_3002G149500	1.291986e-07	Sum_LPE_Sum_PE	1
2	SORBI_3002G149550	5.603782e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G149600	5.603782e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G149900	5.603782e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G149966	5.603782e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G150032	1.860949e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G150550	2.543462e-08	Sum_LPE_Sum_PE	1
2	SORBI_3002G150866	1.443844e-22	Sum_LPE_Sum_PE	1
2	SORBI_3002G150932	1.443844e-22	Sum_LPE_Sum_PE	1
2	SORBI_3002G153100	6.720525e-15	Sum_LPE_Sum_PE	1
2	SORBI_3002G153200	6.720525e-15	Sum_LPE_Sum_PE	1
2	SORBI_3002G157100	5.599166e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G157200	5.599166e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G158300	9.969375e-39	Sum_LPE_Sum_PE	1
2	SORBI_3002G159750	1.588136e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G164960	5.939616e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G190100	6.478458e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G190200	6.478458e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G190700	1.425445e-07	Sum_LPE_Sum_PE	1
2	SORBI_3002G205201	2.856596e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G205300	2.856596e-06	Sum_LPE_Sum_PE	1
2	SORBI_3002G332400	1.088145e-17	Sum_LPE_Sum_PE	1
2	SORBI_3002G332500	1.088145e-17	Sum_LPE_Sum_PE	1
2	SORBI_3002G332600	1.088145e-17	Sum_LPE_Sum_PE	1
2	SORBI_3002G332750	1.088145e-17	Sum_LPE_Sum_PE	1
2	SORBI_3002G332900	1.088145e-17	Sum_LPE_Sum_PE	1
3	SORBI_3003G089300	2.376932e-08	Sum_LPE_Sum_PE	1
3	SORBI_3003G152200	1.216631e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G152300	6.05185e-07	Sum_LPE_Sum_PE	1
3	SORBI_3003G152400	6.05185e-07	Sum_LPE_Sum_PE	1
3	SORBI_3003G153600	4.883263e-07	Sum_LPE_Sum_PE	1
3	SORBI_3003G153700	3.414198e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G154100	6.825101e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G157100	3.677443e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G163100	5.579909e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G163200	1.181664e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G164200	9.460911e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G164700	2.204609e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G167300	5.170116e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G169600	7.156806e-10	Sum_LPE_Sum_PE	1
3	SORBI_3003G169900	1.29023e-08	Sum_LPE_Sum_PE	1
3	SORBI_3003G175666	1.178281e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G180300	3.138106e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G181400	9.969375e-39	Sum_LPE_Sum_PE	1
3	SORBI_3003G181500	9.969375e-39	Sum_LPE_Sum_PE	1
3	SORBI_3003G181600	9.969375e-39	Sum_LPE_Sum_PE	1
3	SORBI_3003G194500	5.827111e-07	Sum_LPE_Sum_PE	1
3	SORBI_3003G196200	2.497221e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G200501	9.77881e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G235601	2.256397e-07	Sum_LPE_Sum_PE	1
3	SORBI_3003G235700	2.682714e-08	Sum_LPE_Sum_PE	1
3	SORBI_3003G235800	2.682714e-08	Sum_LPE_Sum_PE	1
3	SORBI_3003G389400	8.725064e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G389500	8.725064e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G389601	8.725064e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G389700	8.725064e-06	Sum_LPE_Sum_PE	1
3	SORBI_3003G389800	8.725064e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G036800	2.800836e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G036900	2.800836e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G037000	2.800836e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G037100	2.800836e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G042900	6.049989e-07	Sum_LPE_Sum_PE	1
4	SORBI_3004G043001	3.248176e-07	Sum_LPE_Sum_PE	1
4	SORBI_3004G102301	2.745537e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G103800	7.627144e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G103901	7.627144e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G104000	7.627144e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G104100	7.627144e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G114800	3.108605e-09	Sum_LPE_Sum_PE	1
4	SORBI_3004G129900	9.179922e-23	Sum_LPE_Sum_PE	1
4	SORBI_3004G130001	9.179922e-23	Sum_LPE_Sum_PE	1
4	SORBI_3004G132150	3.72259e-07	Sum_LPE_Sum_PE	1
4	SORBI_3004G132200	3.72259e-07	Sum_LPE_Sum_PE	1
4	SORBI_3004G132600	1.195178e-52	Sum_LPE_Sum_PE	1
4	SORBI_3004G135300	1.580209e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G135333	1.580209e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G138700	3.040212e-07	Sum_LPE_Sum_PE	1
4	SORBI_3004G138750	3.040212e-07	Sum_LPE_Sum_PE	1
4	SORBI_3004G139400	1.037357e-22	Sum_LPE_Sum_PE	1
4	SORBI_3004G146500	9.289678e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G151000	8.761758e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G156100	5.799748e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G169300	8.735456e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G192900	6.695317e-07	Sum_LPE_Sum_PE	1
4	SORBI_3004G193000	6.695317e-07	Sum_LPE_Sum_PE	1
4	SORBI_3004G297200	7.763059e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G297300	7.763059e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G297400	7.763059e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G297500	7.763059e-06	Sum_LPE_Sum_PE	1
4	SORBI_3004G297600	7.763059e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G019350	7.97447e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G019400	7.97447e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G019500	7.97447e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G039200	4.424782e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G039350	4.424782e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G039500	4.424782e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G057201	1.428635e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G057301	1.428635e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G057401	1.428635e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G062900	3.175635e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G080501	9.92551e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G080600	9.92551e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G080700	9.92551e-06	Sum_LPE_Sum_PE	1
5	SORBI_3005G107100	2.178867e-07	Sum_LPE_Sum_PE	1
5	SORBI_3005G110487	2.24291e-11	Sum_LPE_Sum_PE	1
5	SORBI_3005G110490	2.24291e-11	Sum_LPE_Sum_PE	1
5	SORBI_3005G111550	1.142234e-11	Sum_LPE_Sum_PE	1
5	SORBI_3005G122600	4.547128e-18	Sum_LPE_Sum_PE	1
5	SORBI_3005G130001	2.306071e-09	Sum_LPE_Sum_PE	1
5	SORBI_3005G135600	4.584442e-11	Sum_LPE_Sum_PE	1
5	SORBI_3005G161750	4.457021e-09	Sum_LPE_Sum_PE	1
5	SORBI_3005G161800	4.457021e-09	Sum_LPE_Sum_PE	1
5	SORBI_3005G161900	4.457021e-09	Sum_LPE_Sum_PE	1
6	SORBI_3006G007300	2.277968e-08	Sum_LPE_Sum_PE	1
6	SORBI_3006G017900	1.781683e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G018000	1.781683e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G018100	1.781683e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G022700	8.722706e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G022800	8.722706e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G025300	1.590114e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G033101	1.302089e-07	Sum_LPE_Sum_PE	1
6	SORBI_3006G037700	8.368105e-12	Sum_LPE_Sum_PE	1
6	SORBI_3006G038200	7.405046e-09	Sum_LPE_Sum_PE	1
6	SORBI_3006G040401	4.501745e-09	Sum_LPE_Sum_PE	1
6	SORBI_3006G040800	8.944691e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G044600	4.320782e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G047900	9.651943e-11	Sum_LPE_Sum_PE	1
6	SORBI_3006G057000	2.13905e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G057100	2.13905e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G061201	4.912216e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G062750	4.173904e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G075100	6.299972e-08	Sum_LPE_Sum_PE	1
6	SORBI_3006G075200	6.299972e-08	Sum_LPE_Sum_PE	1
6	SORBI_3006G075700	4.827428e-07	Sum_LPE_Sum_PE	1
6	SORBI_3006G081200	5.767868e-08	Sum_LPE_Sum_PE	1
6	SORBI_3006G081400	5.767868e-08	Sum_LPE_Sum_PE	1
6	SORBI_3006G081500	5.767868e-08	Sum_LPE_Sum_PE	1
6	SORBI_3006G085300	2.111254e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G085500	2.111254e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G085601	2.111254e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G085700	2.111254e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G085800	2.111254e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G105700	5.318698e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G105750	5.318698e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G105800	5.318698e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G105900	5.318698e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G106000	5.318698e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G106100	5.318698e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G106200	5.318698e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G106300	5.318698e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G113100	6.940952e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G113200	2.892173e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G113301	2.892173e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G113400	2.892173e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G115800	2.74951e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G115900	1.695105e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G116000	1.338889e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G116050	1.338889e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G116100	1.338889e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G116200	1.573516e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G116300	3.597629e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G116400	4.241705e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G118100	1.871835e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G118150	1.871835e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G118200	1.871835e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G118300	1.871835e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G118400	1.871835e-06	Sum_LPE_Sum_PE	1
6	SORBI_3006G118700	9.747521e-07	Sum_LPE_Sum_PE	1
6	SORBI_3006G118800	9.747521e-07	Sum_LPE_Sum_PE	1
6	SORBI_3006G118850	9.747521e-07	Sum_LPE_Sum_PE	1
6	SORBI_3006G118900	9.747521e-07	Sum_LPE_Sum_PE	1
6	SORBI_3006G164900	7.82017e-18	Sum_LPE_Sum_PE	1
6	SORBI_3006G165000	7.82017e-18	Sum_LPE_Sum_PE	1
7	SORBI_3007G003600	4.611159e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G016800	7.933831e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G016900	7.933831e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G017000	7.933831e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G077400	2.061277e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G077466	2.061277e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G077532	2.061277e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G077600	2.061277e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G098950	5.603057e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G099166	1.430827e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G104100	5.800013e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G104201	5.800013e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G104450	4.186129e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G104932	1.015155e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G106700	2.16969e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G116733	7.424838e-13	Sum_LPE_Sum_PE	1
7	SORBI_3007G117400	2.128221e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G123600	1.029056e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G123700	1.029056e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G125500	9.324854e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G125600	3.800163e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G140000	1.689818e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G140050	1.689818e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G140100	1.689818e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G142300	8.750773e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G142400	8.750773e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G142500	8.772908e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G142600	8.772908e-06	Sum_LPE_Sum_PE	1
7	SORBI_3007G145000	6.057043e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G145100	6.057043e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G145200	6.057043e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G146600	6.076862e-10	Sum_LPE_Sum_PE	1
7	SORBI_3007G148100	9.047551e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G148200	9.047551e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G197800	8.008923e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G197900	8.008923e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G198000	8.008923e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G208600	8.305623e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G208700	8.305623e-07	Sum_LPE_Sum_PE	1
7	SORBI_3007G208800	8.305623e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G028100	2.715943e-06	Sum_LPE_Sum_PE	1
8	SORBI_3008G028200	2.715943e-06	Sum_LPE_Sum_PE	1
8	SORBI_3008G028300	2.715943e-06	Sum_LPE_Sum_PE	1
8	SORBI_3008G028400	2.715943e-06	Sum_LPE_Sum_PE	1
8	SORBI_3008G079766	6.402338e-23	Sum_LPE_Sum_PE	1
8	SORBI_3008G079800	6.402338e-23	Sum_LPE_Sum_PE	1
8	SORBI_3008G083200	3.056073e-09	Sum_LPE_Sum_PE	1
8	SORBI_3008G086700	9.969375e-39	Sum_LPE_Sum_PE	1
8	SORBI_3008G090000	4.489489e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G090300	3.748621e-23	Sum_LPE_Sum_PE	1
8	SORBI_3008G090400	3.748621e-23	Sum_LPE_Sum_PE	1
8	SORBI_3008G094650	8.084804e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G094700	8.084804e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G094800	8.084804e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G096200	2.441882e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G098230	8.523429e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G098300	8.523429e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G098900	6.618168e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G099000	6.618168e-07	Sum_LPE_Sum_PE	1
8	SORBI_3008G102050	3.564936e-11	Sum_LPE_Sum_PE	1
8	SORBI_3008G103500	2.777758e-10	Sum_LPE_Sum_PE	1
8	SORBI_3008G143600	3.31846e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G058300	7.035872e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G064300	2.983298e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G065100	7.4977e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G069200	3.416037e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G069300	3.416037e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G074500	6.645236e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G081900	8.321509e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G082300	2.848603e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G083900	7.509231e-18	Sum_LPE_Sum_PE	1
9	SORBI_3009G090800	2.337056e-07	Sum_LPE_Sum_PE	1
9	SORBI_3009G094800	3.44654e-07	Sum_LPE_Sum_PE	1
9	SORBI_3009G098200	8.558855e-18	Sum_LPE_Sum_PE	1
9	SORBI_3009G099000	4.450942e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G099100	4.450942e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G099400	3.356259e-08	Sum_LPE_Sum_PE	1
9	SORBI_3009G104900	9.374371e-18	Sum_LPE_Sum_PE	1
9	SORBI_3009G105050	3.27946e-08	Sum_LPE_Sum_PE	1
9	SORBI_3009G106700	6.125899e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G106800	6.125899e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G106900	1.090084e-15	Sum_LPE_Sum_PE	1
9	SORBI_3009G106960	1.090084e-15	Sum_LPE_Sum_PE	1
9	SORBI_3009G107020	1.090084e-15	Sum_LPE_Sum_PE	1
9	SORBI_3009G107080	1.090084e-15	Sum_LPE_Sum_PE	1
9	SORBI_3009G107140	1.090084e-15	Sum_LPE_Sum_PE	1
9	SORBI_3009G115500	7.183486e-10	Sum_LPE_Sum_PE	1
9	SORBI_3009G116300	9.543208e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G116400	9.543208e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G120100	2.417135e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G120200	2.417135e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G134200	9.723811e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G134300	9.723811e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G136400	8.604355e-10	Sum_LPE_Sum_PE	1
9	SORBI_3009G136500	7.673276e-11	Sum_LPE_Sum_PE	1
9	SORBI_3009G136600	5.396132e-11	Sum_LPE_Sum_PE	1
9	SORBI_3009G151100	7.332707e-07	Sum_LPE_Sum_PE	1
9	SORBI_3009G151200	7.332707e-07	Sum_LPE_Sum_PE	1
9	SORBI_3009G151400	7.33508e-06	Sum_LPE_Sum_PE	1
9	SORBI_3009G151500	7.33508e-06	Sum_LPE_Sum_PE	1
