Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
3	SORBI_3003G364900	FA_22_0__amide,FA_22_1_,PC_38_2_	36,73,46	SNP_68167312,SNP_68164076,SNP_68164494	9.199892e-11,8.382716e-08,1.801777e-08	3
3	SORBI_3003G364950	FA_22_0__amide,FA_22_1_,PC_38_2_	32,63,42	SNP_68168750,SNP_68168385,SNP_68171819	9.199892e-11,8.382716e-08,1.801777e-08	3
3	SORBI_3003G365000	FA_22_0__amide,FA_22_1_,PC_38_2_	31,72,52	SNP_68170671,SNP_68171819,SNP_68171819	9.199892e-11,8.382716e-08,1.801777e-08	3
3	SORBI_3003G365200	FA_22_0__amide,PC_38_2_,TG_50_5_	33,31,83	SNP_68180442,SNP_68180113,SNP_68180113	9.199892e-11,1.801777e-08,8.556841e-08	3
3	SORBI_3003G365300	FA_22_0__amide,PC_38_2_,TG_50_5_	34,34,86	SNP_68180442,SNP_68180113,SNP_68180113	9.199892e-11,1.801777e-08,8.556841e-08	3
3	SORBI_3003G386200	FA_22_1_,TG_58_6_,TG_60_6_	21,51,50	SNP_69839264,SNP_69840185,SNP_69840185	5.534368e-08,9.006297e-08,6.094188e-08	3
3	SORBI_3003G386300	FA_22_1_,TG_58_6_,TG_60_6_	10,30,26	SNP_69845278,SNP_69845198,SNP_69845198	5.534368e-08,9.006297e-08,6.094188e-08	3
3	SORBI_3003G386350	FA_22_1_,TG_58_6_,TG_60_6_	2,22,16	SNP_69865177,SNP_69851068,SNP_69851068	5.534368e-08,9.006297e-08,6.094188e-08	3
3	SORBI_3003G386400	FA_22_1_,TG_58_6_,TG_60_6_	21,20,14	SNP_69865177,SNP_69854795,SNP_69854795	5.534368e-08,9.006297e-08,6.094188e-08	3
3	SORBI_3003G386500	FA_22_1_,TG_58_6_,TG_60_6_	25,28,23	SNP_69865177,SNP_69854795,SNP_69854795	5.534368e-08,9.006297e-08,6.094188e-08	3
3	SORBI_3003G440700	TG_46_3_,TG_48_4_,TG_48_5_	7,11,32	SNP_73959243,SNP_73952721,SNP_73959340	1.293154e-20,3.247821e-33,5.185439e-12	3
4	SORBI_3004G044800	FA_22_1_,LPC_16_0_,TG_50_5_	27,250,65	SNP_3679895,SNP_3679895,SNP_3679446	1.598385e-11,8.318928e-08,5.780808e-09	3
4	SORBI_3004G053200	TG_50_4_,TG_50_5_,TG_50_6_	31,12,2	SNP_4311187,SNP_4311187,SNP_4311187	1.460223e-08,2.1446e-08,8.560749e-08	3
4	SORBI_3004G053300	TG_50_4_,TG_50_5_,TG_50_6_	11,7,5	SNP_4321084,SNP_4330284,SNP_4330284	1.460223e-08,2.1446e-08,8.560749e-08	3
4	SORBI_3004G107900	DG_16_0_,FA_22_1_,TG_24_0_	20,13,18	SNP_10357553,SNP_10366512,SNP_10357553	1.147122e-08,5.005417e-08,2.041312e-08	3
4	SORBI_3004G108001	DG_16_0_,FA_22_1_,TG_24_0_	19,13,17	SNP_10364807,SNP_10366512,SNP_10364807	1.147122e-08,5.005417e-08,2.041312e-08	3
4	SORBI_3004G108100	DG_16_0_,FA_22_1_,TG_24_0_	19,48,21	SNP_10366525,SNP_10366512,SNP_10366607	1.147122e-08,5.005417e-08,2.041312e-08	3
4	SORBI_3004G142000	TG_52_4_,TG_52_5_,TG_54_5_	14,13,11	SNP_41874756,SNP_41874756,SNP_41886929	7.344496e-09,1.150037e-08,4.012702e-08	3
4	SORBI_3004G260200	SQDG_32_0_,TG_50_5_,TG_50_6_	11,23,21	SNP_60541591,SNP_60538816,SNP_60537624	4.644674e-10,1.243758e-12,6.386556e-08	3
5	SORBI_3005G064300	TG_46_3_,TG_48_4_,TG_48_5_	6,61,14	SNP_7098575,SNP_7098575,SNP_7084284	1.627256e-17,2.048217e-15,3.8261e-10	3
5	SORBI_3005G064400	TG_46_3_,TG_48_4_,TG_48_5_	2,56,10	SNP_7106620,SNP_7103747,SNP_7106031	1.627256e-17,2.048217e-15,3.8261e-10	3
5	SORBI_3005G089900	DG_16_0_,TG_24_0_,TG_28_0_	66,69,72	SNP_12960078,SNP_12960078,SNP_12959080	6.148429e-22,4.425697e-19,4.898169e-13	3
5	SORBI_3005G110502	DG_16_0_,TG_24_0_,TG_28_0_	11,22,19	SNP_33635418,SNP_33627372,SNP_33627372	3.696544e-25,4.681347e-25,5.208778e-17	3
5	SORBI_3005G185400	TG_56_1_,TG_58_5_,TG_60_5_	44,7,11	SNP_67003818,SNP_67022297,SNP_67015265	2.667143e-08,4.187805e-08,5.889097e-08	3
5	SORBI_3005G185500	TG_56_1_,TG_58_5_,TG_60_5_	55,9,13	SNP_67015265,SNP_67022297,SNP_67015265	2.667143e-08,4.187805e-08,5.889097e-08	3
5	SORBI_3005G185600	TG_56_1_,TG_58_5_,TG_60_5_	55,9,13	SNP_67015265,SNP_67022297,SNP_67015265	2.667143e-08,4.187805e-08,5.889097e-08	3
5	SORBI_3005G185750	TG_56_1_,TG_58_5_,TG_60_5_	44,9,12	SNP_67019238,SNP_67022297,SNP_67019230	2.667143e-08,4.187805e-08,5.889097e-08	3
5	SORBI_3005G231201	TG_58_5_,TG_60_5_,TG_60_6_	21,19,24	SNP_71727035,SNP_71727035,SNP_71726512	1.251376e-08,1.219232e-10,1.182908e-09	3
5	SORBI_3005G231300	TG_58_5_,TG_60_5_,TG_60_6_	24,22,27	SNP_71727035,SNP_71727035,SNP_71726512	1.251376e-08,1.219232e-10,1.182908e-09	3
5	SORBI_3005G231400	TG_58_5_,TG_60_5_,TG_60_6_	24,22,25	SNP_71733511,SNP_71733511,SNP_71731723	1.251376e-08,1.219232e-10,1.182908e-09	3
5	SORBI_3005G231500	TG_58_5_,TG_60_5_,TG_60_6_	29,30,29	SNP_71745042,SNP_71745042,SNP_71745042	1.251376e-08,1.219232e-10,1.182908e-09	3
5	SORBI_3005G231600	TG_58_5_,TG_60_5_,TG_60_6_	36,35,36	SNP_71750001,SNP_71750001,SNP_71750001	1.251376e-08,1.219232e-10,1.182908e-09	3
6	SORBI_3006G032900	DG_16_0_,TG_24_0_,TG_28_0_	5,4,11	SNP_7487562,SNP_7474409,SNP_7475786	3.522187e-14,9.224631e-13,1.371526e-09	3
6	SORBI_3006G033001	DG_16_0_,TG_24_0_,TG_28_0_	10,6,10	SNP_7499327,SNP_7500306,SNP_7499327	3.522187e-14,9.224631e-13,1.371526e-09	3
6	SORBI_3006G037700	SQDG_32_0_,TG_54_5_,TG_54_6_	32,48,131	SNP_14477916,SNP_14477916,SNP_14475354	2.004013e-08,3.220795e-08,7.493596e-08	3
6	SORBI_3006G055501	TG_50_4_,TG_52_6_,TG_56_5_	2,11,3	SNP_39822563,SNP_39811335,SNP_39814533	5.050215e-08,5.704446e-08,5.92721e-08	3
6	SORBI_3006G214400	DG_36_5_,DGDG_34_2_,MG_18_2_	90,109,81	SNP_56269658,SNP_56267905,SNP_56269658	4.105103e-10,6.660666e-08,2.402116e-08	3
6	SORBI_3006G214500	DG_36_5_,DGDG_34_2_,MG_18_2_	70,69,70	SNP_56274522,SNP_56274522,SNP_56274522	4.105103e-10,6.660666e-08,2.402116e-08	3
6	SORBI_3006G214700	DG_36_5_,FA_22_1_,MG_18_2_	19,73,20	SNP_56284379,SNP_56297253,SNP_56284379	4.105103e-10,8.315789e-08,2.599918e-08	3
6	SORBI_3006G214800	DG_36_5_,FA_22_1_,MG_18_2_	10,87,11	SNP_56290587,SNP_56297253,SNP_56290587	4.105103e-10,8.315789e-08,2.599918e-08	3
6	SORBI_3006G214900	DG_36_5_,FA_22_1_,MG_18_2_	3,89,4	SNP_56293512,SNP_56297253,SNP_56293512	2.393473e-09,8.315789e-08,4.974811e-08	3
6	SORBI_3006G215400	DGDG_34_2_,FA_22_1_,MG_16_0_	158,37,68	SNP_56330427,SNP_56330427,SNP_56350067	9.270671e-08,1.317056e-08,5.164676e-08	3
6	SORBI_3006G243200	TG_48_4_,TG_50_5_,TG_50_6_	47,73,61	SNP_58329634,SNP_58327888,SNP_58327888	7.398185e-08,1.354201e-11,8.101904e-08	3
6	SORBI_3006G244100	FA_22_1_,TG_48_4_,TG_50_5_	35,37,30	SNP_58404386,SNP_58403810,SNP_58403810	1.316262e-08,1.504225e-09,5.941327e-10	3
6	SORBI_3006G244200	FA_22_1_,TG_48_4_,TG_50_5_	34,28,17	SNP_58407318,SNP_58407318,SNP_58407318	1.316262e-08,1.504225e-09,5.941327e-10	3
6	SORBI_3006G244300	FA_22_1_,TG_48_4_,TG_50_5_	38,28,16	SNP_58411740,SNP_58411163,SNP_58409884	1.316262e-08,1.504225e-09,5.941327e-10	3
7	SORBI_3007G042150	AEG_o_30_2_,PC_38_2_,PS_36_2_	29,16,34	SNP_4198795,SNP_4198795,SNP_4198452	8.00503e-09,1.80878e-08,2.881232e-08	3
7	SORBI_3007G042200	AEG_o_30_2_,PC_38_2_,PS_36_2_	32,17,38	SNP_4198795,SNP_4198795,SNP_4198452	8.00503e-09,1.80878e-08,2.881232e-08	3
7	SORBI_3007G042300	AEG_o_30_2_,PC_38_2_,PS_36_2_	32,17,38	SNP_4198795,SNP_4198795,SNP_4198452	8.00503e-09,1.80878e-08,2.881232e-08	3
7	SORBI_3007G112500	TG_46_2_,TG_48_4_,TG_50_1_	114,13,90	SNP_43534253,SNP_43533042,SNP_43533056	1.515424e-08,2.254657e-08,8.162425e-08	3
7	SORBI_3007G136100	TG_50_4_,TG_50_5_,TG_50_6_	135,131,43	SNP_56254645,SNP_56254594,SNP_56254645	2.790694e-09,1.985521e-08,4.37191e-08	3
7	SORBI_3007G136200	TG_50_4_,TG_50_5_,TG_50_6_	87,83,22	SNP_56263081,SNP_56263081,SNP_56263118	2.790694e-09,1.985521e-08,4.37191e-08	3
7	SORBI_3007G147200	DGTS_34_5_,TG_54_5_,TG_54_6_	14,14,14	SNP_57746500,SNP_57746729,SNP_57743175	1.301766e-09,7.363664e-08,9.521863e-08	3
7	SORBI_3007G190200	TG_54_8_,TG_54_9_,TG_56_5_	124,149,141	SNP_62295137,SNP_62293703,SNP_62291857	4.18543e-08,1.564531e-08,9.791295e-08	3
7	SORBI_3007G212400	TG_46_3_,TG_48_4_,TG_48_5_	4,4,11	SNP_64117633,SNP_64117633,SNP_64109040	2.355985e-09,7.267053e-16,3.07381e-12	3
7	SORBI_3007G212500	TG_46_3_,TG_48_4_,TG_48_5_	4,4,11	SNP_64117633,SNP_64117633,SNP_64109040	2.355985e-09,7.267053e-16,3.07381e-12	3
7	SORBI_3007G212600	TG_46_3_,TG_48_4_,TG_48_5_	4,4,7	SNP_64117633,SNP_64117633,SNP_64114632	2.355985e-09,7.267053e-16,3.07381e-12	3
7	SORBI_3007G212700	TG_46_3_,TG_48_4_,TG_48_5_	3,3,4	SNP_64130276,SNP_64130276,SNP_64130238	2.355985e-09,7.267053e-16,3.07381e-12	3
7	SORBI_3007G212800	TG_46_3_,TG_48_4_,TG_48_5_	3,3,4	SNP_64130276,SNP_64130276,SNP_64130238	2.355985e-09,7.267053e-16,3.07381e-12	3
8	SORBI_3008G088806	TG_58_3_,TG_58_5_,TG_60_5_	18,23,15	SNP_19689129,SNP_19685099,SNP_19696973	7.95776e-08,2.559297e-09,8.184313e-08	3
8	SORBI_3008G090900	MGDG_34_1_,PC_32_2_,SQDG_32_0_	14,24,18	SNP_35624791,SNP_35627138,SNP_35638383	2.967179e-08,1.332024e-08,1.06722e-10	3
8	SORBI_3008G092800	FA_18_4_,TG_52_6_,TG_56_5_	16,53,44	SNP_41479391,SNP_41479122,SNP_41479122	1.836703e-08,1.617351e-08,2.914024e-15	3
8	SORBI_3008G124000	FA_22_1_,TG_54_6_,TG_54_7_	23,100,91	SNP_54725064,SNP_54724375,SNP_54724375	4.386685e-10,1.957311e-08,1.607136e-08	3
8	SORBI_3008G124100	FA_22_1_,TG_54_6_,TG_54_7_	30,83,72	SNP_54736007,SNP_54735986,SNP_54735986	4.386685e-10,4.564132e-08,4.374164e-08	3
9	SORBI_3009G118900	FA_18_4_,PS_36_2_,TG_50_5_	83,28,29	SNP_46489578,SNP_46489965,SNP_46491078	3.971674e-09,2.230212e-08,8.56765e-08	3
9	SORBI_3009G231500	AEG_o_30_2_,PC_38_2_,TG_56_5_	74,78,62	SNP_57134255,SNP_57129745,SNP_57143015	8.490153e-08,7.310696e-09,8.594259e-10	3
9	SORBI_3009G231600	AEG_o_30_2_,PC_38_2_,TG_56_5_	82,93,64	SNP_57143015,SNP_57140635,SNP_57143015	8.490153e-08,7.310696e-09,8.594259e-10	3
9	SORBI_3009G231700	AEG_o_30_2_,PC_38_2_,TG_56_5_	82,101,81	SNP_57143015,SNP_57142110,SNP_57143015	8.490153e-08,7.310696e-09,8.594259e-10	3
10	SORBI_3010G051500	PC_38_4_,SQDG_32_0_,TG_50_4_	157,13,94	SNP_3994244,SNP_3994441,SNP_3994618	2.873219e-08,1.132112e-08,1.613196e-08	3
10	SORBI_3010G064050	TG_52_6_,TG_54_9_,TG_56_5_	2,2,2	SNP_5055863,SNP_5056509,SNP_5075244	8.897315e-09,1.103195e-08,3.021232e-10	3
10	SORBI_3010G073700	TG_58_5_,TG_58_6_,TG_60_5_	17,6,6	SNP_6016757,SNP_6015658,SNP_6015951	3.910213e-09,8.971453e-08,5.506456e-08	3
10	SORBI_3010G073800	TG_58_5_,TG_58_6_,TG_60_5_	15,10,10	SNP_6025388,SNP_6030003,SNP_6030003	3.910213e-09,8.971453e-08,5.506456e-08	3
10	SORBI_3010G073900	TG_58_5_,TG_58_6_,TG_60_5_	13,11,10	SNP_6030003,SNP_6030003,SNP_6030003	3.910213e-09,8.971453e-08,5.506456e-08	3
10	SORBI_3010G074000	TG_58_5_,TG_58_6_,TG_60_5_	16,10,9	SNP_6043678,SNP_6043678,SNP_6043678	3.910213e-09,8.971453e-08,5.506456e-08	3
10	SORBI_3010G074100	TG_58_5_,TG_58_6_,TG_60_5_	45,14,12	SNP_6043678,SNP_6043678,SNP_6043678	3.910213e-09,8.971453e-08,5.506456e-08	3
10	SORBI_3010G074200	TG_58_5_,TG_58_6_,TG_60_5_	33,10,9	SNP_6043678,SNP_6043678,SNP_6043678	3.910213e-09,8.971453e-08,5.506456e-08	3
10	SORBI_3010G096300	PS_36_2_,TG_56_5_,TG_56_8_	50,79,36	SNP_8672755,SNP_8672387,SNP_8672387	3.331962e-08,6.849601e-08,3.179301e-08	3
10	SORBI_3010G096801	PC_18_2_,PC_38_4_,PS_36_2_	100,50,82	SNP_8710810,SNP_8710113,SNP_8710149	3.98993e-08,9.471194e-08,3.091817e-08	3
10	SORBI_3010G096900	PC_18_2_,PC_38_4_,PS_36_2_	75,59,44	SNP_8713835,SNP_8715460,SNP_8714569	3.98993e-08,9.471194e-08,3.091817e-08	3
10	SORBI_3010G097000	PC_18_2_,PC_38_4_,PS_36_2_	97,76,53	SNP_8731026,SNP_8726445,SNP_8731753	3.98993e-08,9.471194e-08,3.091817e-08	3
10	SORBI_3010G097100	PC_18_2_,PC_38_4_,PS_36_2_	97,62,56	SNP_8731026,SNP_8730723,SNP_8731753	3.98993e-08,9.471194e-08,3.091817e-08	3
10	SORBI_3010G115900	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	63,54,99	SNP_12373288,SNP_12373334,SNP_12373179	3.863751e-09,4.640747e-08,8.19336e-12	3
10	SORBI_3010G116000	MGDG_34_1_,SQDG_30_0_,SQDG_32_0_	51,42,83	SNP_12376605,SNP_12377517,SNP_12377517	3.863751e-09,4.640747e-08,8.19336e-12	3
10	SORBI_3010G116300	PC_32_2_,PS_36_2_,TG_50_5_	28,26,23	SNP_12637220,SNP_12632094,SNP_12633437	1.353571e-08,7.157219e-08,8.997301e-08	3
10	SORBI_3010G116400	PC_32_2_,PS_36_2_,TG_50_5_	51,26,35	SNP_12657074,SNP_12657074,SNP_12657074	1.353571e-08,7.157219e-08,8.997301e-08	3
10	SORBI_3010G116700	PS_36_2_,TG_50_5_,TG_50_6_	13,22,20	SNP_12785737,SNP_12784702,SNP_12785149	6.138123e-08,2.250155e-08,1.733056e-08	3
10	SORBI_3010G116800	PS_36_2_,TG_50_5_,TG_50_6_	10,13,16	SNP_12792519,SNP_12790708,SNP_12790037	6.138123e-08,2.250155e-08,1.733056e-08	3
10	SORBI_3010G125400	MGDG_34_1_,SQDG_32_0_,TG_50_5_	71,33,59	SNP_15469815,SNP_15469815,SNP_15471155	3.151862e-08,2.1717e-09,2.862113e-08	3
10	SORBI_3010G125866	TG_50_4_,TG_50_5_,TG_50_6_	37,35,42	SNP_15588539,SNP_15588539,SNP_15588539	1.481954e-08,6.576938e-09,8.637939e-08	3
10	SORBI_3010G125900	TG_50_4_,TG_50_5_,TG_50_6_	61,71,78	SNP_15588539,SNP_15588539,SNP_15588539	1.481954e-08,6.576938e-09,8.637939e-08	3
10	SORBI_3010G132900	TG_50_4_,TG_50_5_,TG_50_6_	22,24,22	SNP_18467286,SNP_18464400,SNP_18467286	2.118821e-09,9.790671e-08,6.131143e-09	3
10	SORBI_3010G134400	MGDG_34_1_,SQDG_32_0_,TG_50_4_	86,83,34	SNP_19601320,SNP_19601320,SNP_19601282	3.656112e-08,1.214392e-09,1.726459e-08	3
10	SORBI_3010G134700	MGDG_34_1_,SQDG_32_0_,TG_50_4_	104,81,38	SNP_19870123,SNP_19870128,SNP_19872392	1.001786e-08,1.277089e-11,2.58801e-08	3
10	SORBI_3010G136200	SQDG_32_0_,TG_50_5_,TG_50_6_	210,98,223	SNP_20524365,SNP_20524931,SNP_20524611	6.36319e-10,2.31732e-09,2.147565e-08	3
10	SORBI_3010G136400	SQDG_32_0_,TG_50_4_,TG_50_5_	83,78,37	SNP_20731615,SNP_20732842,SNP_20732842	7.068874e-09,8.986217e-08,9.85786e-08	3
10	SORBI_3010G137300	MGDG_34_1_,SQDG_32_0_,TG_50_5_	226,231,31	SNP_21486150,SNP_21486150,SNP_21494422	4.594938e-08,1.699791e-09,3.37167e-08	3
10	SORBI_3010G137500	DGTS_34_5_,MGDG_34_1_,SQDG_32_0_	56,150,143	SNP_22006579,SNP_22006579,SNP_22006579	8.214175e-08,9.793645e-08,2.917613e-10	3
10	SORBI_3010G138200	FA_18_4_,SQDG_32_0_,TG_50_4_	5,80,42	SNP_22448220,SNP_22422875,SNP_22423430	3.466814e-10,2.831032e-10,8.968315e-08	3
10	SORBI_3010G140500	MGDG_34_1_,SQDG_32_0_,TG_50_4_	86,110,44	SNP_27143453,SNP_27143311,SNP_27144952	3.70877e-08,4.478442e-10,5.97602e-08	3
10	SORBI_3010G140525	MGDG_34_1_,SQDG_32_0_,TG_50_4_	46,67,37	SNP_27186804,SNP_27186687,SNP_27186025	3.70877e-08,3.237586e-10,5.97602e-08	3
10	SORBI_3010G141500	MGDG_34_1_,SQDG_32_0_,TG_58_5_	115,169,60	SNP_35236731,SNP_35236612,SNP_35242132	3.098613e-08,2.06981e-10,1.502212e-08	3
10	SORBI_3010G142700	MGDG_34_1_,SQDG_32_0_,TG_50_4_	89,174,53	SNP_37656779,SNP_37656779,SNP_37657483	2.945574e-08,5.497346e-10,5.167331e-08	3
10	SORBI_3010G170300	TG_58_5_,TG_60_4_,TG_60_5_	125,184,179	SNP_50154220,SNP_50154220,SNP_50154220	8.764105e-08,2.304674e-08,2.31553e-08	3
10	SORBI_3010G170400	TG_58_5_,TG_60_4_,TG_60_5_	124,181,170	SNP_50164929,SNP_50164929,SNP_50164929	8.764105e-08,2.304674e-08,2.31553e-08	3
10	SORBI_3010G216200	FA_22_1_,PS_36_2_,SQDG_36_5_	119,101,19	SNP_55944623,SNP_55944623,SNP_55944763	1.104178e-10,3.224958e-09,3.619606e-08	3
10	SORBI_3010G216300	FA_22_1_,PS_36_2_,SQDG_36_5_	136,124,19	SNP_55946460,SNP_55946460,SNP_55957759	1.104178e-10,7.56622e-09,3.619606e-08	3
1	SORBI_3001G021700	TG_50_5_,TG_54_4_	32,86	SNP_1769251,SNP_1768370	6.968769e-08,9.296457e-08	2
1	SORBI_3001G021800	TG_50_5_,TG_54_4_	86,163	SNP_1776747,SNP_1775777	6.968769e-08,9.296457e-08	2
1	SORBI_3001G021900	TG_50_5_,TG_54_4_	85,155	SNP_1782544,SNP_1780437	6.968769e-08,9.296457e-08	2
1	SORBI_3001G026800	FA_22_1_,PS_36_2_	80,39	SNP_2084978,SNP_2085058	3.559528e-13,9.047283e-08	2
1	SORBI_3001G026900	FA_22_1_,PS_36_2_	64,26	SNP_2086123,SNP_2086177	3.559528e-13,9.047283e-08	2
1	SORBI_3001G026950	FA_22_1_,PS_36_2_	33,21	SNP_2093809,SNP_2093809	3.559528e-13,9.047283e-08	2
1	SORBI_3001G027000	FA_22_1_,PS_36_2_	31,19	SNP_2099569,SNP_2099569	4.583466e-11,9.047283e-08	2
1	SORBI_3001G027100	FA_22_1_,PS_36_2_	26,18	SNP_2105171,SNP_2105171	4.583466e-11,9.047283e-08	2
1	SORBI_3001G028200	FA_22_1_,TG_50_5_	19,20	SNP_2175197,SNP_2175400	9.303456e-14,4.705817e-08	2
1	SORBI_3001G028301	FA_22_1_,TG_50_5_	15,18	SNP_2182553,SNP_2185063	9.303456e-14,4.705817e-08	2
1	SORBI_3001G032000	TG_50_4_,TG_50_5_	38,43	SNP_2425164,SNP_2425164	1.550917e-08,9.129917e-08	2
1	SORBI_3001G032100	TG_50_4_,TG_50_5_	53,49	SNP_2432777,SNP_2432777	1.550917e-08,9.129917e-08	2
1	SORBI_3001G032200	TG_50_4_,TG_50_5_	72,67	SNP_2435341,SNP_2435341	1.550917e-08,9.129917e-08	2
1	SORBI_3001G032300	TG_50_4_,TG_50_5_	103,96	SNP_2445393,SNP_2445393	1.971291e-08,2.721575e-08	2
1	SORBI_3001G032400	TG_50_4_,TG_50_5_	91,83	SNP_2453647,SNP_2453647	1.971291e-08,2.721575e-08	2
1	SORBI_3001G032550	TG_50_4_,TG_50_5_	82,72	SNP_2463072,SNP_2463072	3.652342e-08,2.721575e-08	2
1	SORBI_3001G032700	TG_50_4_,TG_50_5_	80,71	SNP_2465049,SNP_2465049	3.652342e-08,2.721575e-08	2
1	SORBI_3001G032800	TG_50_4_,TG_50_5_	46,39	SNP_2469596,SNP_2469596	5.490023e-08,2.721575e-08	2
1	SORBI_3001G032850	TG_50_4_,TG_50_5_	40,34	SNP_2470203,SNP_2470203	5.490023e-08,2.721575e-08	2
1	SORBI_3001G032900	TG_50_4_,TG_50_5_	31,25	SNP_2473265,SNP_2473265	5.563875e-08,8.924309e-08	2
1	SORBI_3001G033300	FA_22_1_,TG_50_4_	53,49	SNP_2512281,SNP_2511525	1.279774e-08,1.705721e-09	2
1	SORBI_3001G033400	FA_22_1_,TG_50_4_	45,36	SNP_2517191,SNP_2517020	1.279774e-08,2.80012e-08	2
1	SORBI_3001G039100	TG_50_4_,TG_50_5_	71,31	SNP_2912947,SNP_2910090	5.3558e-08,3.585806e-08	2
1	SORBI_3001G039200	TG_50_4_,TG_50_5_	73,33	SNP_2912947,SNP_2911325	5.3558e-08,3.585806e-08	2
1	SORBI_3001G039300	TG_50_4_,TG_50_5_	107,55	SNP_2920107,SNP_2922488	5.3558e-08,3.585806e-08	2
1	SORBI_3001G039400	TG_50_4_,TG_50_5_	84,49	SNP_2928819,SNP_2928819	5.3558e-08,3.585806e-08	2
1	SORBI_3001G055800	TG_48_5_,TG_56_5_	78,53	SNP_4166878,SNP_4166878	5.386494e-09,7.364082e-09	2
1	SORBI_3001G077000	TG_54_7_,TG_54_8_	146,108	SNP_5906560,SNP_5906560	8.44228e-08,1.769802e-08	2
1	SORBI_3001G077100	TG_54_7_,TG_54_8_	127,95	SNP_5910020,SNP_5909936	8.44228e-08,4.17198e-08	2
1	SORBI_3001G077200	TG_54_7_,TG_54_8_	123,92	SNP_5910791,SNP_5910791	8.44228e-08,4.17198e-08	2
1	SORBI_3001G080800	PS_36_2_,SQDG_32_0_	181,17	SNP_6229526,SNP_6232917	5.371223e-08,9.507501e-10	2
1	SORBI_3001G080900	PS_36_2_,SQDG_32_0_	146,16	SNP_6235347,SNP_6235494	5.371223e-08,9.507501e-10	2
1	SORBI_3001G080950	PS_36_2_,SQDG_32_0_	53,16	SNP_6242535,SNP_6246059	5.371223e-08,9.507501e-10	2
1	SORBI_3001G081000	PS_36_2_,SQDG_32_0_	32,40	SNP_6248179,SNP_6247858	5.371223e-08,9.507501e-10	2
1	SORBI_3001G082000	FA_22_0__amide,PS_36_2_	28,351	SNP_6337479,SNP_6308838	6.269472e-09,8.279408e-08	2
1	SORBI_3001G082100	FA_22_0__amide,PS_36_2_	40,291	SNP_6337479,SNP_6315691	6.269472e-09,8.893228e-08	2
1	SORBI_3001G082200	FA_22_0__amide,PS_36_2_	40,170	SNP_6337479,SNP_6323039	6.269472e-09,9.253634e-08	2
1	SORBI_3001G090400	TG_56_8_,TG_58_6_	272,240	SNP_6986576,SNP_6987269	2.788525e-08,1.478174e-08	2
1	SORBI_3001G090500	TG_56_8_,TG_58_6_	258,199	SNP_6991852,SNP_6991852	2.788525e-08,1.478174e-08	2
1	SORBI_3001G101600	FA_22_1_,PS_36_2_	25,25	SNP_7754874,SNP_7754874	7.419754e-14,1.069869e-08	2
1	SORBI_3001G101650	FA_22_1_,PS_36_2_	24,24	SNP_7757812,SNP_7758686	7.419754e-14,1.069869e-08	2
1	SORBI_3001G101700	FA_22_1_,PS_36_2_	33,30	SNP_7769978,SNP_7769978	7.419754e-14,9.146261e-09	2
1	SORBI_3001G101900	FA_22_1_,PS_36_2_	33,34	SNP_7781991,SNP_7781991	1.382095e-13,8.448093e-10	2
1	SORBI_3001G102000	FA_22_1_,PS_36_2_	37,38	SNP_7783747,SNP_7783747	1.382095e-13,8.448093e-10	2
1	SORBI_3001G102100	FA_22_1_,PS_36_2_	30,31	SNP_7785443,SNP_7785443	4.428272e-13,8.448093e-10	2
1	SORBI_3001G103800	PS_36_2_,TG_50_5_	16,101	SNP_7960014,SNP_7947963	2.166327e-09,2.199782e-08	2
1	SORBI_3001G104100	FA_22_1_,PS_36_2_	23,23	SNP_7969632,SNP_7972773	3.131227e-12,4.23708e-09	2
1	SORBI_3001G104300	FA_22_1_,PS_36_2_	25,21	SNP_7987166,SNP_7987166	3.131227e-12,4.23708e-09	2
1	SORBI_3001G104400	FA_22_1_,PS_36_2_	30,23	SNP_7987166,SNP_7987166	3.131227e-12,4.23708e-09	2
1	SORBI_3001G104700	FA_22_1_,TG_50_4_	139,50	SNP_8013677,SNP_8011821	2.457121e-10,4.533191e-09	2
1	SORBI_3001G104800	FA_22_1_,TG_50_4_	134,51	SNP_8015640,SNP_8016189	2.457121e-10,4.533191e-09	2
1	SORBI_3001G105800	TG_50_4_,TG_50_5_	94,117	SNP_8086786,SNP_8086786	2.228202e-09,4.64253e-10	2
1	SORBI_3001G105900	TG_50_4_,TG_50_5_	72,82	SNP_8105739,SNP_8105739	2.228202e-09,4.64253e-10	2
1	SORBI_3001G113500	TG_50_5_,TG_50_6_	29,50	SNP_8892532,SNP_8892532	3.708226e-10,5.229891e-08	2
1	SORBI_3001G113600	TG_50_5_,TG_50_6_	25,44	SNP_8892532,SNP_8892532	4.287655e-10,5.792388e-08	2
1	SORBI_3001G113700	TG_50_5_,TG_50_6_	39,81	SNP_8906973,SNP_8898103	3.708226e-10,5.229891e-08	2
1	SORBI_3001G113800	TG_50_5_,TG_50_6_	66,108	SNP_8906973,SNP_8904195	3.708226e-10,5.229891e-08	2
1	SORBI_3001G115400	TG_50_5_,TG_54_4_	89,95	SNP_9001752,SNP_9001843	4.032408e-08,2.010719e-08	2
1	SORBI_3001G115500	TG_50_5_,TG_54_4_	66,74	SNP_9005294,SNP_9005294	4.032408e-08,2.010719e-08	2
