Chromosome	gene	phenotype	n_snps	best_snp	best_pvalue	phenotype_number
1	SORBI_3001G527100	PC(18:1_20:4);PC(18:2_20:4)	67;73	SNP_79114972;SNP_79114088	1.539337e-08;3.929503e-10	2
2	SORBI_3002G021200	PC(14:0_18:3);PC(16:2_16:1)	81;91	SNP_1949848;SNP_1949844	8.803947e-08;5.054526e-08	2
2	SORBI_3002G021300	PC(14:0_18:3);PC(16:2_16:1)	50;57	SNP_1962928;SNP_1962928	8.803947e-08;5.054526e-08	2
2	SORBI_3002G021500	PC(14:0_18:3);PC(16:2_16:1)	51;51	SNP_1970241;SNP_1970241	8.803947e-08;5.054526e-08	2
2	SORBI_3002G101000	PC(18:1_20:4);PC(18:2_20:4)	53;33	SNP_11402008;SNP_11401799	1.81888e-11;1.231704e-12	2
2	SORBI_3002G101100	PC(18:1_20:4);PC(18:2_20:4)	55;38	SNP_11402008;SNP_11401799	1.81888e-11;1.231704e-12	2
2	SORBI_3002G114000	PC(16:1_20:5);PC(18:2_20:4)	25;45	SNP_13923893;SNP_13923745	7.351137e-09;1.880395e-08	2
2	SORBI_3002G114100	PC(16:1_20:5);PC(18:2_20:4)	29;55	SNP_13931290;SNP_13930863	7.351137e-09;1.880395e-08	2
2	SORBI_3002G114150	PC(16:1_20:5);PC(18:2_20:4)	33;60	SNP_13934249;SNP_13934617	7.351137e-09;1.880395e-08	2
2	SORBI_3002G114300	PC(16:1_20:5);PC(18:2_20:4)	59;108	SNP_13948380;SNP_13945088	7.351137e-09;7.007415e-09	2
2	SORBI_3002G114900	PC(16:1_20:5);PC(18:2_20:4)	33;77	SNP_14060452;SNP_14058338	2.359704e-09;2.595338e-11	2
2	SORBI_3002G120501	PC(18:1_20:4);PC(18:2_20:4)	108;54	SNP_15452938;SNP_15452938	8.743973e-08;2.44534e-09	2
2	SORBI_3002G120601	PC(18:1_20:4);PC(18:2_20:4)	97;48	SNP_15454275;SNP_15454275	8.743973e-08;2.44534e-09	2
2	SORBI_3002G173900	PC(18:1_20:4);PC(18:2_20:4)	3;3	SNP_55014023;SNP_55014023	6.425999e-08;1.49319e-10	2
2	SORBI_3002G174000	PC(18:1_20:4);PC(18:2_20:4)	2;2	SNP_55018783;SNP_55017244	6.425999e-08;1.49319e-10	2
2	SORBI_3002G226300	PC(14:0_18:2);PC(16:1_16:1)	11;3	SNP_61810793;SNP_61810994	1.277586e-08;1.821587e-08	2
2	SORBI_3002G226400	PC(14:0_18:2);PC(16:1_16:1)	12;5	SNP_61810793;SNP_61810994	1.277586e-08;1.821587e-08	2
2	SORBI_3002G229900	PC(14:0_18:2);PC(16:1_16:1)	11;13	SNP_62116132;SNP_62125194	4.311447e-08;8.076351e-10	2
2	SORBI_3002G230000	PC(14:0_18:2);PC(16:1_16:1)	14;14	SNP_62125194;SNP_62125194	4.311447e-08;8.076351e-10	2
2	SORBI_3002G230100	PC(14:0_18:2);PC(16:1_16:1)	22;17	SNP_62125194;SNP_62125194	4.311447e-08;8.076351e-10	2
2	SORBI_3002G253600	PC(18:0_20:4);PC(18:2_20:4)	110;125	SNP_63963666;SNP_63956780	9.443581e-11;7.7681e-10	2
2	SORBI_3002G253800	PC(18:0_20:4);PC(18:2_20:4)	79;88	SNP_63980718;SNP_63977741	7.504938e-08;7.7681e-10	2
2	SORBI_3002G379600	PC(18:1_20:4);PC(18:2_20:4)	13;41	SNP_73560800;SNP_73584666	1.528995e-09;7.689855e-11	2
2	SORBI_3002G379700	PC(18:1_20:4);PC(18:2_20:4)	14;54	SNP_73576332;SNP_73584666	2.516244e-10;7.689855e-11	2
2	SORBI_3002G379750	PC(18:1_20:4);PC(18:2_20:4)	19;60	SNP_73581306;SNP_73584666	5.531421e-11;7.689855e-11	2
2	SORBI_3002G379800	PC(18:1_20:4);PC(18:2_20:4)	45;78	SNP_73589922;SNP_73588449	5.531421e-11;2.84131e-11	2
2	SORBI_3002G379866	PC(18:1_20:4);PC(18:2_20:4)	48;43	SNP_73598600;SNP_73592568	5.531421e-11;2.84131e-11	2
2	SORBI_3002G379932	PC(18:1_20:4);PC(18:2_20:4)	51;38	SNP_73603877;SNP_73603877	5.531421e-11;2.84131e-11	2
2	SORBI_3002G380000	PC(18:1_20:4);PC(18:2_20:4)	51;36	SNP_73608165;SNP_73608165	5.531421e-11;2.84131e-11	2
2	SORBI_3002G380100	PC(18:1_20:4);PC(18:2_20:4)	62;39	SNP_73608165;SNP_73608165	5.531421e-11;2.84131e-11	2
2	SORBI_3002G380150	PC(18:1_20:4);PC(18:2_20:4)	47;30	SNP_73612622;SNP_73612626	1.340569e-08;8.755878e-10	2
3	SORBI_3003G044900	PC(18:1_20:4);PC(18:2_20:4)	112;69	SNP_4102265;SNP_4102265	2.442835e-08;4.014916e-11	2
3	SORBI_3003G045000	PC(18:1_20:4);PC(18:2_20:4)	98;50	SNP_4116556;SNP_4116556	2.442835e-08;4.014916e-11	2
3	SORBI_3003G045100	PC(18:1_20:4);PC(18:2_20:4)	59;39	SNP_4121022;SNP_4121022	2.442835e-08;4.014916e-11	2
3	SORBI_3003G048700	PC(18:1_20:4);PC(18:2_20:4)	1;1	SNP_4496721;SNP_4496721	2.12254e-11;2.788214e-23	2
3	SORBI_3003G048900	PC(18:1_20:4);PC(18:2_20:4)	2;3	SNP_4496721;SNP_4496721	2.12254e-11;2.788214e-23	2
3	SORBI_3003G049000	PC(18:1_20:4);PC(18:2_20:4)	2;3	SNP_4496721;SNP_4496721	2.12254e-11;2.788214e-23	2
3	SORBI_3003G049100	PC(18:1_20:4);PC(18:2_20:4)	2;3	SNP_4496721;SNP_4496721	2.12254e-11;2.788214e-23	2
3	SORBI_3003G049200	PC(18:1_20:4);PC(18:2_20:4)	2;3	SNP_4496721;SNP_4496721	2.12254e-11;2.788214e-23	2
3	SORBI_3003G145100	PC(18:1_20:4);PC(18:2_20:4)	57;59	SNP_14937767;SNP_14941233	5.827996e-08;6.514685e-12	2
3	SORBI_3003G145200	PC(18:1_20:4);PC(18:2_20:4)	58;60	SNP_14937767;SNP_14941233	5.827996e-08;6.514685e-12	2
3	SORBI_3003G145250	PC(18:1_20:4);PC(18:2_20:4)	58;64	SNP_14937767;SNP_14941233	5.827996e-08;6.514685e-12	2
3	SORBI_3003G145300	PC(18:1_20:4);PC(18:2_20:4)	58;64	SNP_14937767;SNP_14941233	5.827996e-08;6.514685e-12	2
3	SORBI_3003G199900	PC(18:1_20:4);PC(18:2_20:4)	17;25	SNP_52686272;SNP_52685229	8.432191e-08;6.203814e-11	2
3	SORBI_3003G201750	PC(18:1_20:4);PC(18:2_20:4)	46;48	SNP_53125720;SNP_53125720	3.596263e-09;5.152412e-11	2
3	SORBI_3003G201800	PC(18:1_20:4);PC(18:2_20:4)	53;52	SNP_53150564;SNP_53150564	3.596263e-09;5.152412e-11	2
3	SORBI_3003G201850	PC(18:1_20:4);PC(18:2_20:4)	53;52	SNP_53150564;SNP_53150564	3.596263e-09;5.152412e-11	2
3	SORBI_3003G201900	PC(18:1_20:4);PC(18:2_20:4)	53;54	SNP_53150564;SNP_53150564	3.596263e-09;5.152412e-11	2
3	SORBI_3003G356800	PC(18:1_20:4);PC(18:2_20:4)	17;56	SNP_67504954;SNP_67491377	2.067951e-10;9.054427e-12	2
3	SORBI_3003G356850	PC(18:1_20:4);PC(18:2_20:4)	17;55	SNP_67504954;SNP_67492680	2.067951e-10;9.054427e-12	2
3	SORBI_3003G356900	PC(18:1_20:4);PC(18:2_20:4)	24;29	SNP_67510752;SNP_67510752	2.067951e-10;9.054427e-12	2
3	SORBI_3003G364800	PC(18:1_20:4);PC(18:2_20:4)	61;99	SNP_68157904;SNP_68157904	1.80178e-08;1.826718e-10	2
3	SORBI_3003G364900	PC(18:1_20:4);PC(18:2_20:4)	46;88	SNP_68164494;SNP_68163901	1.80178e-08;1.826718e-10	2
3	SORBI_3003G364950	PC(18:1_20:4);PC(18:2_20:4)	42;60	SNP_68171819;SNP_68168385	1.80178e-08;1.826718e-10	2
3	SORBI_3003G365000	PC(18:1_20:4);PC(18:2_20:4)	52;67	SNP_68171819;SNP_68169390	1.80178e-08;1.826718e-10	2
3	SORBI_3003G365100	PC(18:1_20:4);PC(18:2_20:4)	34;53	SNP_68175235;SNP_68175235	1.80178e-08;1.826718e-10	2
3	SORBI_3003G365200	PC(18:1_20:4);PC(18:2_20:4)	31;49	SNP_68180113;SNP_68180113	1.80178e-08;1.826718e-10	2
3	SORBI_3003G365300	PC(18:1_20:4);PC(18:2_20:4)	34;52	SNP_68180113;SNP_68180113	1.80178e-08;1.826718e-10	2
3	SORBI_3003G434900	PC(16:0_22:6);PC(18:3_0:0)	87;92	SNP_73615841;SNP_73615841	8.036174e-08;6.773167e-08	2
3	SORBI_3003G435000	PC(16:0_22:6);PC(18:3_0:0)	98;101	SNP_73623036;SNP_73623036	8.036174e-08;6.773167e-08	2
3	SORBI_3003G435100	PC(16:0_22:6);PC(18:3_0:0)	86;89	SNP_73637736;SNP_73637736	8.036174e-08;6.773167e-08	2
4	SORBI_3004G011300	PC(14:0_18:2);PC(16:1_16:1)	46;100	SNP_925002;SNP_925002	4.07057e-10;3.593366e-15	2
4	SORBI_3004G011433	PC(14:0_18:2);PC(16:1_16:1)	28;90	SNP_935798;SNP_935069	4.07057e-10;3.593366e-15	2
4	SORBI_3004G011566	PC(14:0_18:2);PC(16:1_16:1)	44;106	SNP_935798;SNP_935798	4.07057e-10;3.593366e-15	2
4	SORBI_3004G011700	PC(14:0_18:2);PC(16:1_16:1)	51;59	SNP_951116;SNP_950559	6.193457e-10;3.593366e-15	2
4	SORBI_3004G101900	PC(14:0_18:3);PC(16:1_16:1)	126;22	SNP_9404691;SNP_9411649	2.136984e-08;4.54051e-08	2
4	SORBI_3004G102000	PC(14:0_18:3);PC(16:1_16:1)	50;19	SNP_9417257;SNP_9417195	2.136984e-08;4.54051e-08	2
4	SORBI_3004G102100	PC(14:0_18:3);PC(16:1_16:1)	55;19	SNP_9422252;SNP_9422158	2.136984e-08;4.54051e-08	2
4	SORBI_3004G157800	PC(14:0_18:3);PC(16:2_16:1)	45;23	SNP_50036733;SNP_50036770	4.354326e-09;7.449821e-10	2
4	SORBI_3004G197600	PC(18:1_20:4);PC(18:2_20:4)	37;50	SNP_54862775;SNP_54861830	5.41638e-08;1.932304e-09	2
4	SORBI_3004G197700	PC(18:1_20:4);PC(18:2_20:4)	41;51	SNP_54864221;SNP_54864221	5.41638e-08;1.932304e-09	2
4	SORBI_3004G197800	PC(18:1_20:4);PC(18:2_20:4)	21;29	SNP_54868060;SNP_54868060	5.41638e-08;1.932304e-09	2
4	SORBI_3004G197900	PC(18:1_20:4);PC(18:2_20:4)	31;39	SNP_54874486;SNP_54874486	5.41638e-08;1.932304e-09	2
5	SORBI_3005G028800	PC(18:0_20:4);PC(18:1_24:1)	57;52	SNP_2569924;SNP_2565365	6.0948e-08;3.59636e-09	2
5	SORBI_3005G028900	PC(18:0_20:4);PC(18:1_24:1)	60;51	SNP_2569924;SNP_2570904	6.0948e-08;3.59636e-09	2
5	SORBI_3005G029000	PC(18:0_20:4);PC(18:1_24:1)	51;50	SNP_2575199;SNP_2575199	6.0948e-08;3.59636e-09	2
5	SORBI_3005G029100	PC(18:0_20:4);PC(18:1_24:1)	29;28	SNP_2580757;SNP_2580757	6.0948e-08;3.59636e-09	2
5	SORBI_3005G110493	PC(14:0_18:3);PC(16:0_20:1)	14;88	SNP_30943756;SNP_30942555	3.500126e-12;5.829438e-12	2
5	SORBI_3005G132066	PC(16:2_16:1);PC(18:0_20:2)	54;29	SNP_57413291;SNP_57413075	3.762203e-08;8.478753e-08	2
5	SORBI_3005G135800	PC(18:1_20:4);PC(18:2_20:4)	8;10	SNP_58537680;SNP_58536747	6.239917e-09;6.498447e-14	2
6	SORBI_3006G218000	PC(18:1_20:4);PC(18:2_20:4)	68;77	SNP_56524432;SNP_56524432	6.336201e-09;9.23864e-10	2
6	SORBI_3006G218050	PC(18:1_20:4);PC(18:2_20:4)	82;90	SNP_56531291;SNP_56531291	6.336201e-09;9.23864e-10	2
6	SORBI_3006G218100	PC(18:1_20:4);PC(18:2_20:4)	81;90	SNP_56532791;SNP_56532791	6.336201e-09;9.23864e-10	2
6	SORBI_3006G218200	PC(18:1_20:4);PC(18:2_20:4)	87;87	SNP_56538714;SNP_56537866	6.336201e-09;9.23864e-10	2
6	SORBI_3006G218300	PC(18:1_20:4);PC(18:2_20:4)	91;81	SNP_56546401;SNP_56546401	6.336201e-09;9.23864e-10	2
6	SORBI_3006G227800	PC(18:1_20:4);PC(18:2_20:4)	36;43	SNP_57253100;SNP_57235646	6.916908e-08;2.95235e-09	2
6	SORBI_3006G227900	PC(18:1_20:4);PC(18:2_20:4)	50;48	SNP_57253100;SNP_57252958	6.916908e-08;2.95235e-09	2
6	SORBI_3006G228000	PC(18:1_20:4);PC(18:2_20:4)	65;61	SNP_57253100;SNP_57252958	6.916908e-08;2.95235e-09	2
6	SORBI_3006G228100	PC(18:1_20:4);PC(18:2_20:4)	72;67	SNP_57257996;SNP_57258054	6.916908e-08;2.95235e-09	2
6	SORBI_3006G247900	PC(18:1_20:4);PC(18:2_20:4)	26;9	SNP_58732610;SNP_58732610	4.440129e-09;3.403373e-10	2
6	SORBI_3006G248000	PC(18:1_20:4);PC(18:2_20:4)	8;8	SNP_58761628;SNP_58761628	4.440129e-09;3.403373e-10	2
6	SORBI_3006G248100	PC(18:1_20:4);PC(18:2_20:4)	8;9	SNP_58761628;SNP_58761628	4.440129e-09;3.403373e-10	2
6	SORBI_3006G248200	PC(18:1_20:4);PC(18:2_20:4)	8;9	SNP_58761628;SNP_58761628	4.440129e-09;3.403373e-10	2
6	SORBI_3006G248300	PC(18:1_20:4);PC(18:2_20:4)	9;15	SNP_58761628;SNP_58761628	4.440129e-09;3.403373e-10	2
6	SORBI_3006G248350	PC(18:1_20:4);PC(18:2_20:4)	9;15	SNP_58761628;SNP_58761628	4.440129e-09;3.403373e-10	2
6	SORBI_3006G260600	PC(14:0_18:0);PC(16:0_16:0)	167;167	SNP_59564333;SNP_59564333	7.51841e-08;2.982309e-08	2
6	SORBI_3006G260700	PC(14:0_18:0);PC(16:0_16:0)	149;150	SNP_59572536;SNP_59572536	7.51841e-08;2.982309e-08	2
6	SORBI_3006G260800	PC(14:0_18:0);PC(16:0_16:0)	150;151	SNP_59572536;SNP_59572536	7.51841e-08;2.982309e-08	2
6	SORBI_3006G260900	PC(14:0_18:0);PC(16:0_16:0)	161;163	SNP_59575780;SNP_59575780	7.51841e-08;2.982309e-08	2
6	SORBI_3006G261000	PC(14:0_18:0);PC(16:0_16:0)	166;167	SNP_59577396;SNP_59577396	7.51841e-08;2.982309e-08	2
6	SORBI_3006G261100	PC(14:0_18:0);PC(16:0_16:0)	178;179	SNP_59580930;SNP_59580930	7.51841e-08;2.982309e-08	2
7	SORBI_3007G007400	PC(18:1_20:4);PC(18:2_20:4)	116;124	SNP_656557;SNP_656557	6.915418e-08;3.365721e-09	2
7	SORBI_3007G007600	PC(18:1_20:4);PC(18:2_20:4)	127;128	SNP_672182;SNP_672182	6.915418e-08;3.365721e-09	2
7	SORBI_3007G011000	PC(18:1_20:4);PC(18:2_20:4)	18;17	SNP_981200;SNP_981200	2.354532e-08;4.616327e-10	2
7	SORBI_3007G039600	PC(16:1_20:5);PC(18:2_20:4)	3;8	SNP_3816525;SNP_3814338	2.081167e-13;6.985571e-08	2
7	SORBI_3007G042150	PC(18:1_20:4);PC(18:2_20:4)	16;39	SNP_4198795;SNP_4198795	1.808776e-08;7.231734e-10	2
7	SORBI_3007G042200	PC(18:1_20:4);PC(18:2_20:4)	17;42	SNP_4198795;SNP_4198795	1.808776e-08;7.231734e-10	2
7	SORBI_3007G042300	PC(18:1_20:4);PC(18:2_20:4)	17;44	SNP_4198795;SNP_4198795	1.808776e-08;7.231734e-10	2
7	SORBI_3007G089900	PC(18:1_20:4);PC(18:2_20:4)	59;61	SNP_12672940;SNP_12672940	1.898327e-08;3.996167e-10	2
7	SORBI_3007G145700	PC(14:0_18:3);PC(16:2_16:1)	2;10	SNP_57571232;SNP_57556770	2.820641e-19;2.095074e-09	2
7	SORBI_3007G145801	PC(14:0_18:3);PC(16:2_16:1)	2;2	SNP_57571232;SNP_57571232	2.820641e-19;2.095074e-09	2
7	SORBI_3007G145901	PC(14:0_18:3);PC(16:2_16:1)	2;2	SNP_57571232;SNP_57571232	2.820641e-19;2.095074e-09	2
7	SORBI_3007G146001	PC(14:0_18:3);PC(16:2_16:1)	2;2	SNP_57571232;SNP_57571232	2.820641e-19;2.095074e-09	2
7	SORBI_3007G146100	PC(14:0_18:3);PC(16:2_16:1)	2;3	SNP_57571232;SNP_57571232	2.820641e-19;2.095074e-09	2
7	SORBI_3007G181100	PC(18:1_20:4);PC(18:2_20:4)	37;43	SNP_61425729;SNP_61425713	1.953173e-08;1.48465e-10	2
7	SORBI_3007G181300	PC(18:1_20:4);PC(18:2_20:4)	60;64	SNP_61452437;SNP_61452437	3.654708e-09;3.373222e-11	2
7	SORBI_3007G181400	PC(18:1_20:4);PC(18:2_20:4)	47;50	SNP_61456930;SNP_61456930	3.654708e-09;3.373222e-11	2
8	SORBI_3008G053000	PC(18:1_20:4);PC(18:2_20:4)	103;314	SNP_5344751;SNP_5344751	2.579185e-09;3.255164e-10	2
8	SORBI_3008G053101	PC(18:1_20:4);PC(18:2_20:4)	32;98	SNP_5362560;SNP_5357826	2.579185e-09;3.255164e-10	2
8	SORBI_3008G053200	PC(18:1_20:4);PC(18:2_20:4)	32;97	SNP_5362560;SNP_5362955	2.579185e-09;3.255164e-10	2
8	SORBI_3008G053300	PC(18:1_20:4);PC(18:2_20:4)	32;70	SNP_5367907;SNP_5365906	2.579185e-09;3.255164e-10	2
8	SORBI_3008G086700	PC(16:0_20:1);PC(16:1_20:5)	15;14	SNP_17589833;SNP_17610126	1.863624e-10;5.078917e-12	2
8	SORBI_3008G090900	PC(14:0_18:2);PC(16:1_16:1)	29;23	SNP_35627128;SNP_35627196	2.704418e-08;2.034481e-08	2
8	SORBI_3008G097300	PC(18:1_20:4);PC(18:2_20:4)	26;8	SNP_46308311;SNP_46311916	7.793591e-09;5.968992e-08	2
8	SORBI_3008G100700	PC(18:1_20:4);PC(18:2_20:4)	23;209	SNP_47683998;SNP_47683429	4.065154e-08;2.314257e-09	2
8	SORBI_3008G135701	PC(14:0_18:0);PC(16:0_16:0)	22;19	SNP_56433406;SNP_56438814	3.797234e-09;4.765785e-09	2
8	SORBI_3008G135800	PC(14:0_18:0);PC(16:0_16:0)	63;64	SNP_56438814;SNP_56438814	3.797234e-09;4.765785e-09	2
8	SORBI_3008G135901	PC(14:0_18:0);PC(16:0_16:0)	152;149	SNP_56442947;SNP_56442947	3.797234e-09;4.765785e-09	2
8	SORBI_3008G146801	PC(18:1_20:4);PC(18:2_20:4)	51;59	SNP_57980286;SNP_57977494	2.461344e-08;1.986608e-12	2
9	SORBI_3009G021600	PC(18:1_20:4);PC(18:2_20:4)	46;53	SNP_1907521;SNP_1906630	1.187996e-09;3.691445e-14	2
9	SORBI_3009G021700	PC(18:1_20:4);PC(18:2_20:4)	43;69	SNP_1930405;SNP_1930405	1.187996e-09;3.691445e-14	2
9	SORBI_3009G026800	PC(18:1_20:4);PC(18:2_20:4)	20;18	SNP_2401356;SNP_2390348	6.976648e-08;2.580864e-09	2
9	SORBI_3009G026850	PC(18:1_20:4);PC(18:2_20:4)	20;18	SNP_2401356;SNP_2401356	6.976648e-08;2.580864e-09	2
9	SORBI_3009G057700	PC(16:0_20:1);PC(18:2_20:4)	47;17	SNP_5960264;SNP_5960239	6.847793e-08;8.989195e-10	2
9	SORBI_3009G057750	PC(16:0_20:1);PC(18:2_20:4)	53;30	SNP_5980593;SNP_5979570	6.847793e-08;8.989195e-10	2
9	SORBI_3009G085051	PC(18:1_20:4);PC(18:2_20:4)	46;66	SNP_14229740;SNP_14229740	9.42464e-09;1.061774e-09	2
9	SORBI_3009G085100	PC(18:1_20:4);PC(18:2_20:4)	49;77	SNP_14274060;SNP_14273782	4.91344e-09;2.815511e-09	2
9	SORBI_3009G085500	PC(18:1_20:4);PC(18:2_20:4)	77;94	SNP_14466773;SNP_14465925	7.038032e-08;2.022741e-08	2
9	SORBI_3009G085600	PC(18:1_20:4);PC(18:2_20:4)	88;110	SNP_14466773;SNP_14465925	7.038032e-08;2.022741e-08	2
9	SORBI_3009G092020	PC(14:0_18:3);PC(18:2_20:4)	25;13	SNP_20864395;SNP_20865909	4.037307e-11;9.887996e-08	2
9	SORBI_3009G104900	PC(18:1_20:4);PC(18:2_20:4)	90;12	SNP_42362923;SNP_42372059	4.989643e-08;7.403466e-10	2
9	SORBI_3009G120900	PC(18:1_20:4);PC(18:2_20:4)	56;70	SNP_47135104;SNP_47131845	9.895005e-08;3.88125e-14	2
9	SORBI_3009G121000	PC(18:1_20:4);PC(18:2_20:4)	55;74	SNP_47142079;SNP_47142067	9.895005e-08;3.88125e-14	2
9	SORBI_3009G136000	PC(18:1_20:4);PC(18:2_20:4)	7;6	SNP_49153806;SNP_49153806	2.653087e-08;1.403869e-11	2
9	SORBI_3009G136100	PC(18:1_20:4);PC(18:2_20:4)	8;9	SNP_49153806;SNP_49153806	2.653087e-08;1.403869e-11	2
9	SORBI_3009G136500	PC(18:1_20:4);PC(18:2_20:4)	7;15	SNP_49254084;SNP_49251470	8.198298e-08;1.104017e-10	2
9	SORBI_3009G153200	PC(18:1_20:4);PC(18:2_20:4)	39;53	SNP_50938980;SNP_50938687	1.642511e-09;4.936576e-11	2
9	SORBI_3009G153300	PC(18:1_20:4);PC(18:2_20:4)	95;117	SNP_50949272;SNP_50941850	1.642511e-09;4.936576e-11	2
9	SORBI_3009G153333	PC(18:1_20:4);PC(18:2_20:4)	118;133	SNP_50953611;SNP_50953611	1.642511e-09;4.936576e-11	2
9	SORBI_3009G153366	PC(18:1_20:4);PC(18:2_20:4)	117;132	SNP_50955385;SNP_50955385	1.642511e-09;4.936576e-11	2
9	SORBI_3009G194600	PC(18:1_20:4);PC(18:2_20:4)	3;4	SNP_54566802;SNP_54566802	2.268166e-08;1.446271e-10	2
9	SORBI_3009G194700	PC(18:1_20:4);PC(18:2_20:4)	21;9	SNP_54591113;SNP_54570202	2.268166e-08;1.446271e-10	2
9	SORBI_3009G194801	PC(18:1_20:4);PC(18:2_20:4)	27;9	SNP_54591113;SNP_54591113	2.268166e-08;1.446271e-10	2
9	SORBI_3009G194900	PC(18:1_20:4);PC(18:2_20:4)	33;14	SNP_54591113;SNP_54591113	2.268166e-08;1.446271e-10	2
9	SORBI_3009G231500	PC(18:1_20:4);PC(18:2_20:4)	78;95	SNP_57129745;SNP_57129058	7.310715e-09;4.880659e-14	2
9	SORBI_3009G231600	PC(18:1_20:4);PC(18:2_20:4)	93;102	SNP_57140635;SNP_57140635	7.310715e-09;4.880659e-14	2
9	SORBI_3009G231700	PC(18:1_20:4);PC(18:2_20:4)	101;121	SNP_57142110;SNP_57142110	7.310715e-09;4.880659e-14	2
10	SORBI_3010G116400	PC(16:1_16:1);PC(18:2_20:4)	42;20	SNP_12657074;SNP_12660207	1.781816e-08;2.494294e-12	2
10	SORBI_3010G204000	PC(16:0_22:5);PC(18:0_20:4)	123;49	SNP_54624572;SNP_54626677	4.227783e-08;1.723215e-08	2
10	SORBI_3010G204100	PC(16:0_22:5);PC(18:0_20:4)	162;84	SNP_54629324;SNP_54631571	4.227783e-08;1.723215e-08	2
10	SORBI_3010G204200	PC(16:0_22:5);PC(18:0_20:4)	159;84	SNP_54631802;SNP_54631571	4.227783e-08;1.723215e-08	2
1	SORBI_3001G002600	PC(18:2_20:4)	12	SNP_244698	1.616849e-08	1
1	SORBI_3001G002650	PC(18:2_20:4)	17	SNP_244698	1.616849e-08	1
1	SORBI_3001G002700	PC(18:2_20:4)	16	SNP_255889	1.616849e-08	1
1	SORBI_3001G002800	PC(18:2_20:4)	16	SNP_255889	1.616849e-08	1
1	SORBI_3001G002900	PC(18:2_20:4)	15	SNP_257444	1.616849e-08	1
1	SORBI_3001G003000	PC(18:2_20:4)	12	SNP_259592	1.616849e-08	1
1	SORBI_3001G012300	PC(18:2_20:4)	9	SNP_1139345	8.613086e-08	1
1	SORBI_3001G012400	PC(18:2_20:4)	8	SNP_1141752	8.613086e-08	1
1	SORBI_3001G026800	PC(18:2_20:4)	40	SNP_2082941	8.014386e-08	1
1	SORBI_3001G026900	PC(18:2_20:4)	33	SNP_2086177	1.153014e-08	1
1	SORBI_3001G026950	PC(18:2_20:4)	30	SNP_2093809	1.153014e-08	1
1	SORBI_3001G027000	PC(18:2_20:4)	28	SNP_2099569	1.153014e-08	1
1	SORBI_3001G027100	PC(18:2_20:4)	23	SNP_2105171	1.153014e-08	1
1	SORBI_3001G028000	PC(18:2_20:4)	8	SNP_2169167	4.060204e-08	1
1	SORBI_3001G028100	PC(18:2_20:4)	13	SNP_2169167	3.154606e-08	1
1	SORBI_3001G028200	PC(18:2_20:4)	17	SNP_2175400	3.154606e-08	1
1	SORBI_3001G028301	PC(18:2_20:4)	16	SNP_2182553	3.154606e-08	1
1	SORBI_3001G028400	PC(18:2_20:4)	97	SNP_2227040	9.481062e-12	1
1	SORBI_3001G028500	PC(18:2_20:4)	96	SNP_2236142	9.481062e-12	1
1	SORBI_3001G028600	PC(18:2_20:4)	96	SNP_2236142	9.481062e-12	1
1	SORBI_3001G032000	PC(18:2_20:4)	44	SNP_2425829	7.056992e-08	1
1	SORBI_3001G032100	PC(18:2_20:4)	56	SNP_2432777	7.056992e-08	1
1	SORBI_3001G032200	PC(18:2_20:4)	72	SNP_2435341	7.056992e-08	1
1	SORBI_3001G038700	PC(18:2_20:4)	167	SNP_2886831	1.880708e-09	1
1	SORBI_3001G038800	PC(18:2_20:4)	244	SNP_2888356	1.277556e-09	1
1	SORBI_3001G038900	PC(18:2_20:4)	266	SNP_2901089	1.277556e-09	1
1	SORBI_3001G039000	PC(18:2_20:4)	231	SNP_2903906	1.277556e-09	1
1	SORBI_3001G039100	PC(18:2_20:4)	222	SNP_2904855	1.277556e-09	1
1	SORBI_3001G039200	PC(18:2_20:4)	148	SNP_2910612	1.277556e-09	1
1	SORBI_3001G039300	PC(18:2_20:4)	113	SNP_2920107	1.880708e-09	1
1	SORBI_3001G054800	PC(16:1_20:5)	37	SNP_4081923	4.038226e-08	1
1	SORBI_3001G054900	PC(18:2_20:4)	63	SNP_4102924	4.149975e-08	1
1	SORBI_3001G055100	PC(18:2_20:4)	55	SNP_4109283	4.149975e-08	1
1	SORBI_3001G056400	PC(18:1_20:4)	19	SNP_4225502	1.714622e-09	1
1	SORBI_3001G056500	PC(18:1_20:4)	7	SNP_4240231	1.714622e-09	1
1	SORBI_3001G101500	PC(18:2_20:4)	63	SNP_7734226	6.697644e-09	1
1	SORBI_3001G101600	PC(18:2_20:4)	20	SNP_7754874	6.697644e-09	1
1	SORBI_3001G101650	PC(18:2_20:4)	20	SNP_7758691	6.697644e-09	1
1	SORBI_3001G103800	PC(18:2_20:4)	13	SNP_7966160	1.388718e-09	1
1	SORBI_3001G103900	PC(18:2_20:4)	20	SNP_7966160	1.388718e-09	1
1	SORBI_3001G104000	PC(18:2_20:4)	29	SNP_7966160	1.388718e-09	1
1	SORBI_3001G104050	PC(18:2_20:4)	21	SNP_7967473	1.388718e-09	1
1	SORBI_3001G113500	PC(16:1_16:1)	191	SNP_8892532	8.706183e-08	1
1	SORBI_3001G113600	PC(16:1_16:1)	187	SNP_8892532	9.382083e-08	1
1	SORBI_3001G113700	PC(16:1_16:1)	199	SNP_8894864	8.706183e-08	1
