Chromosome	gene	max_pvalue	phenotype	phenotype_number
1	SORBI_3001G123100	5.446644e-06	16,16-Dimethylprostaglandin A1,AEG(32:3),Alloxanthin,Celaxanthin,Chlorophyll a,DG(18:3),DG(34:1),DG(34:2),DG(36:5),DG(36:6),DGDG(36:6),Di-.gamma.-linolenin(6c,9c,12c),Diadinochrome,FA(18:4),Fucosterol,GalCer(36:3),GalCer(38:3),Iloprost,Lupeol,MG(18:3),MGDG(36:5),MGDG(36:6),PS(36:2),Ubidecarenone,Vitamin K1	28
1	SORBI_3001G123201	5.446644e-06	16,16-Dimethylprostaglandin A1,AEG(32:3),Alloxanthin,Celaxanthin,Chlorophyll a,DG(18:3),DG(34:1),DG(34:2),DG(36:5),DG(36:6),DGDG(36:6),Di-.gamma.-linolenin(6c,9c,12c),Diadinochrome,FA(18:4),Fucosterol,GalCer(36:3),GalCer(38:3),Iloprost,Lupeol,MG(18:3),MGDG(36:5),MGDG(36:6),PS(36:2),Ubidecarenone,Vitamin K1	28
7	SORBI_3007G103100	9.766995e-06	AEG(32:3),AEG(34:5),Alloxanthin,Chlorophyll a,DG(18:3),DG(36:3),DGDG(34:3),DGDG(36:3),DGDG(36:6),GalCer(36:3),GalCer(38:3),MG(18:3),MGDG(34:3),MGDG(36:6),PC(36:4),PC(36:5),PC(38:3),PC(38:6),PE(33:2),PE(34:2),PE(36:4),PE(36:5),PG(16:0),PG(34:1),PS(36:2),TG(49:0),Vitamin K1	27
7	SORBI_3007G103200	9.766995e-06	AEG(32:3),AEG(34:5),Alloxanthin,Chlorophyll a,DG(18:3),DG(36:3),DGDG(34:3),DGDG(36:3),DGDG(36:6),GalCer(36:3),GalCer(38:3),MG(18:3),MGDG(34:3),MGDG(36:6),PC(36:4),PC(36:5),PC(38:3),PC(38:6),PE(33:2),PE(34:2),PE(36:4),PE(36:5),PG(16:0),PG(34:1),PS(36:2),TG(49:0),Vitamin K1	27
1	SORBI_3001G228200	9.952591e-06	DG(36:3),Fucosterol,Lutein,PC(36:2),PC(36:3),PC(36:4),PC(38:3),PC(38:6),PE(34:1),PE(36:3),PE(36:4),PG(16:0),TG(51:0),TG(52:2),TG(52:3),TG(52:4),TG(54:4),TG(54:5),TG(54:6),TG(56:3),TG(56:5),TG(56:6),TG(58:4)	23
2	SORBI_3002G145550	6.206201e-06	16,16-Dimethylprostaglandin A1,Chlorophyll a,DG(18:3),DGDG(36:6),Di-.gamma.-linolenin(6c,9c,12c),Iloprost,Lycopene,MG(18:3),MGDG(36:4),MGDG(36:5),MGDG(36:6),PC(38:0),Pheophytin a,SQDG(33:3),SQDG(34:2),SQDG(34:3),SQDG(36:3),SQDG(36:4),SQDG(36:6),Vitamin K1	23
5	SORBI_3005G110511	9.517688e-06	AEG(32:3),Alloxanthin,DG(18:3),DG(24:0),DG(34:1),DGDG(34:1),DGDG(34:2),DGDG(34:3),DGDG(36:2),DGDG(36:3),DGDG(36:6),GalCer(36:3),LPC(16:0),MG(12:0),MG(18:3),MGDG(34:3),MGDG(36:5),MGDG(36:6),PE(34:0),PE(34:1),PG(16:0),PG(34:1),TG(49:0)	23
5	SORBI_3005G110514	9.517688e-06	AEG(32:3),Alloxanthin,DG(18:3),DG(24:0),DG(34:1),DGDG(34:1),DGDG(34:2),DGDG(34:3),DGDG(36:2),DGDG(36:3),DGDG(36:6),GalCer(36:3),LPC(16:0),MG(12:0),MG(18:3),MGDG(34:3),MGDG(36:5),MGDG(36:6),PE(34:0),PE(34:1),PG(16:0),PG(34:1),TG(49:0)	23
1	SORBI_3001G228000	9.337106e-06	DG(36:3),Fucosterol,Lutein,PC(36:2),PC(36:4),PC(38:3),PC(38:6),PE(34:1),PE(36:3),PE(36:4),PG(16:0),TG(51:0),TG(52:2),TG(52:3),TG(52:4),TG(54:4),TG(54:5),TG(54:6),TG(56:3),TG(56:5),TG(56:6),TG(58:4)	22
1	SORBI_3001G228100	9.337106e-06	DG(36:3),Fucosterol,Lutein,PC(36:2),PC(36:4),PC(38:3),PC(38:6),PE(34:1),PE(36:3),PE(36:4),PG(16:0),TG(51:0),TG(52:2),TG(52:3),TG(52:4),TG(54:4),TG(54:5),TG(54:6),TG(56:3),TG(56:5),TG(56:6),TG(58:4)	22
1	SORBI_3001G261750	9.38511e-06	AEG(32:3),AEG(34:5),DG(18:3),DG(34:1),DGDG(34:1),DGDG(34:2),DGDG(34:3),DGDG(36:2),DPPC,MG(16:0),MGDG(34:3),MGDG(36:6),PC(36:4),PE(34:1),PE(34:2),PE(36:4),PG(16:0),PG(34:1),SM(35:1),TG(52:3),TG(56:3)	21
1	SORBI_3001G261800	9.38511e-06	AEG(32:3),AEG(34:5),DG(18:3),DG(34:1),DGDG(34:1),DGDG(34:2),DGDG(34:3),DGDG(36:2),DPPC,MG(16:0),MGDG(34:3),MGDG(36:6),PC(36:4),PE(34:1),PE(34:2),PE(36:4),PG(16:0),PG(34:1),SM(35:1),TG(52:3),TG(56:3)	21
2	SORBI_3002G120400	9.297791e-06	AEG(34:5),Alloxanthin,DG(18:3),DG(34:2),DG(36:5),DGDG(36:5),GalCer(38:3),LPC(16:0),MG(12:0),MG(16:0),MGDG(34:3),MGDG(36:5),MGDG(36:6),PC(36:5),PE(34:2),PG(16:0),PG(34:1),PS(36:2),TG(49:0),Ubidecarenone,Vitamin K1	21
5	SORBI_3005G052250	8.91328e-06	4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol],AEG(32:3),AEG(34:5),Chlorophyll a,DG(18:3),DGDG(36:6),GalCer(36:3),MGDG(36:6),PC(36:4),PE(33:3),PE(34:2),PE(34:3),PE(36:2),PE(36:3),PE(36:4),PE(36:5),PG(16:0),PG(34:1),TG(49:0)	20
5	SORBI_3005G052300	8.91328e-06	4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol],AEG(32:3),AEG(34:5),Chlorophyll a,DG(18:3),DGDG(36:6),GalCer(36:3),MGDG(36:6),PC(36:4),PE(33:3),PE(34:2),PE(34:3),PE(36:2),PE(36:3),PE(36:4),PE(36:5),PG(16:0),PG(34:1),TG(49:0)	20
5	SORBI_3005G052400	8.91328e-06	4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol],AEG(32:3),AEG(34:5),Chlorophyll a,DG(18:3),DGDG(36:6),GalCer(36:3),MGDG(36:6),PC(36:4),PE(33:3),PE(34:2),PE(34:3),PE(36:2),PE(36:3),PE(36:4),PE(36:5),PG(16:0),PG(34:1),TG(49:0)	20
9	SORBI_3009G003000	8.724344e-06	TG(48:3),TG(49:3),TG(50:2),TG(50:4),TG(51:2),TG(51:3),TG(51:4),TG(52:1),TG(52:2),TG(52:3),TG(52:4),TG(53:1),TG(53:2),TG(53:3),TG(54:1),TG(54:2),TG(54:3),TG(54:4),TG(56:2),TG(58:1)	20
1	SORBI_3001G229100	9.181667e-06	DG(36:3),DG(36:4),DGDG(34:2),DGDG(36:2),Fucosterol,PC(36:2),PC(36:4),PC(38:3),PC(38:6),PE(33:3),PE(34:1),PE(34:2),PE(36:2),PE(36:3),PE(36:4),PG(16:0),PS(36:2),TG(54:6),TG(56:6)	19
4	SORBI_3004G166100	5.962524e-06	16,16-Dimethylprostaglandin A1,AEG(32:3),Chlorophyll a,DG(18:3),DG(24:0),DG(34:4),DG(36:6),DGDG(36:6),Di-.gamma.-linolenin(6c,9c,12c),FA(18:4),GalCer(36:3),Iloprost,MG(18:3),MGDG(36:6),Pheophytin a,Vitamin K1	19
4	SORBI_3004G166200	5.962524e-06	16,16-Dimethylprostaglandin A1,AEG(32:3),Chlorophyll a,DG(18:3),DG(24:0),DG(34:4),DG(36:6),DGDG(36:6),Di-.gamma.-linolenin(6c,9c,12c),FA(18:4),GalCer(36:3),Iloprost,MG(18:3),MGDG(36:6),Pheophytin a,Vitamin K1	19
8	SORBI_3008G122500	8.734612e-06	TG(44:0),TG(45:0),TG(46:0),TG(47:0),TG(48:0),TG(49:1),TG(50:1),TG(50:2),TG(51:1),TG(51:2),TG(52:1),TG(52:2),TG(53:1),TG(53:3),TG(54:2),TG(54:3),TG(56:2),TG(58:2),TG(60:4)	19
1	SORBI_3001G042500	5.588638e-06	24S-Hydroxycholesterol,TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(54:8),TG(55:6),TG(56:6)	18
1	SORBI_3001G042600	5.588638e-06	24S-Hydroxycholesterol,TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(54:8),TG(55:6),TG(56:6)	18
1	SORBI_3001G042700	5.588638e-06	24S-Hydroxycholesterol,TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(54:8),TG(55:6),TG(56:6)	18
1	SORBI_3001G228600	7.126809e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:3),PC(36:4),PC(38:3),PC(38:6),PE(33:3),PE(34:1),PE(36:2),PE(36:3),PE(36:4),TG(52:2),TG(54:4),TG(54:5),TG(54:6),TG(56:6)	18
1	SORBI_3001G228700	7.126809e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:3),PC(36:4),PC(38:3),PC(38:6),PE(33:3),PE(34:1),PE(36:2),PE(36:3),PE(36:4),TG(52:2),TG(54:4),TG(54:5),TG(54:6),TG(56:6)	18
1	SORBI_3001G228701	7.126809e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:3),PC(36:4),PC(38:3),PC(38:6),PE(33:3),PE(34:1),PE(36:2),PE(36:3),PE(36:4),TG(52:2),TG(54:4),TG(54:5),TG(54:6),TG(56:6)	18
1	SORBI_3001G228800	7.126809e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:3),PC(36:4),PC(38:3),PC(38:6),PE(33:3),PE(34:1),PE(36:2),PE(36:3),PE(36:4),TG(52:2),TG(54:4),TG(54:5),TG(54:6),TG(56:6)	18
1	SORBI_3001G258400	9.878821e-06	(-)-Caryophyllene oxide,AEG(34:5),Celaxanthin,Chlorophyll a,DG(18:3),DG(34:1),DGDG(34:3),DGDG(36:6),Lupeol,MG(18:3),MGDG(36:6),PC(36:5),PG(16:0),SQDG(36:6),TG(51:0),TG(52:3),TG(54:3),TG(56:3)	18
5	SORBI_3005G149000	9.913363e-06	Cycloartenol acetate,Fucosterol,Ginsenoside F1,Lupenone,TG(51:0),TG(51:7),TG(52:2),TG(52:3),TG(52:4),TG(53:3),TG(53:5),TG(54:3),TG(54:5),TG(54:6),TG(54:7),TG(55:6),TG(56:3),Ubidecarenone	18
5	SORBI_3005G149100	9.913363e-06	Cycloartenol acetate,Fucosterol,Ginsenoside F1,Lupenone,TG(51:0),TG(51:7),TG(52:2),TG(52:3),TG(52:4),TG(53:3),TG(53:5),TG(54:3),TG(54:5),TG(54:6),TG(54:7),TG(55:6),TG(56:3),Ubidecarenone	18
1	SORBI_3001G042800	5.560955e-06	24S-Hydroxycholesterol,TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	17
1	SORBI_3001G078400	8.15486e-06	AEG(32:3),AEG(34:5),Alloxanthin,Chlorophyll a,DG(18:3),DG(34:2),DG(36:5),DGDG(34:3),GalCer(36:3),GalCer(38:3),Lupeol,MG(16:0),MG(18:3),PG(34:1),PS(36:2),SQDG(34:4),TG(49:0)	17
1	SORBI_3001G078500	8.15486e-06	AEG(32:3),AEG(34:5),Alloxanthin,Chlorophyll a,DG(18:3),DG(34:2),DG(36:5),DGDG(34:3),GalCer(36:3),GalCer(38:3),Lupeol,MG(16:0),MG(18:3),PG(34:1),PS(36:2),SQDG(34:4),TG(49:0)	17
1	SORBI_3001G258300	9.878821e-06	(-)-Caryophyllene oxide,AEG(34:5),Celaxanthin,Chlorophyll a,DG(18:3),DG(34:1),DGDG(34:3),DGDG(36:6),Lupeol,MG(18:3),MGDG(36:6),PC(36:5),PG(16:0),SQDG(36:6),TG(52:3),TG(54:3),TG(56:3)	17
1	SORBI_3001G258700	7.157409e-06	8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester,beta-Carotene,Chlorophyll a,DG(18:3),DG(36:3),MG(16:0),MG(18:3),MGDG(34:3),MGDG(36:4),MGDG(36:5),MGDG(36:6),PG(16:0),TG(52:3),TG(56:3)	17
1	SORBI_3001G258801	7.157409e-06	8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester,beta-Carotene,Chlorophyll a,DG(18:3),DG(36:3),MG(16:0),MG(18:3),MGDG(34:3),MGDG(36:4),MGDG(36:5),MGDG(36:6),PG(16:0),TG(52:3),TG(56:3)	17
5	SORBI_3005G033801	7.953022e-06	Chlorophyll a,DG(18:3),DG(36:3),DGDG(34:3),DGDG(36:6),FA(18:4),GalCer(36:3),MG(18:3),MGDG(34:3),MGDG(36:6),PC(36:4),PE(33:2),PE(34:2),PE(36:3),PE(36:4),PG(16:0),TG(49:0)	17
7	SORBI_3007G200000	9.667409e-06	TG(48:5),TG(51:6),TG(52:2),TG(52:3),TG(52:4),TG(53:1),TG(53:3),TG(53:4),TG(53:5),TG(54:3),TG(54:4),TG(54:5),TG(54:6),TG(55:6),TG(56:4),TG(56:5),TG(56:6)	17
1	SORBI_3001G041900	5.275223e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G042000	5.275223e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G042100	5.275223e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G042200	4.956813e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G042301	4.956813e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G042400	5.26882e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G042901	6.514942e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G043000	7.318893e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G043100	7.318893e-06	TG(51:3),TG(51:4),TG(51:5),TG(51:6),TG(52:3),TG(52:4),TG(52:5),TG(53:4),TG(53:5),TG(53:6),TG(54:3),TG(54:4),TG(54:6),TG(54:7),TG(55:6),TG(56:6)	16
1	SORBI_3001G228400	8.770093e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:4),PC(38:3),PC(38:6),PE(34:1),PE(36:2),PE(36:3),PE(36:4),TG(52:2),TG(54:4),TG(54:5),TG(54:6),TG(56:6)	16
1	SORBI_3001G228500	8.770093e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:4),PC(38:3),PC(38:6),PE(34:1),PE(36:2),PE(36:3),PE(36:4),TG(52:2),TG(54:4),TG(54:5),TG(54:6),TG(56:6)	16
1	SORBI_3001G258600	7.157409e-06	8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester,beta-Carotene,Chlorophyll a,DG(18:3),DG(36:3),MG(16:0),MG(18:3),MGDG(34:3),MGDG(36:4),MGDG(36:5),MGDG(36:6),PG(16:0),TG(56:3)	16
5	SORBI_3005G033700	7.953022e-06	Chlorophyll a,DG(18:3),DG(36:3),DGDG(34:3),DGDG(36:6),GalCer(36:3),MG(18:3),MGDG(34:3),MGDG(36:6),PC(36:4),PE(33:2),PE(34:2),PE(36:3),PE(36:4),PG(16:0),TG(49:0)	16
5	SORBI_3005G098501	9.611606e-06	Alloxanthin,Celaxanthin,Cycloartenol acetate,DG(34:1),DG(34:2),DG(34:3),DG(35:3),DG(36:4),DG(36:5),Fucosterol,GalCer(36:3),GalCer(38:3),Protopanaxadiol,TG(49:0),TG(56:8),Ubidecarenone	16
5	SORBI_3005G098600	9.611606e-06	Alloxanthin,Celaxanthin,Cycloartenol acetate,DG(34:1),DG(34:2),DG(34:3),DG(35:3),DG(36:4),DG(36:5),Fucosterol,GalCer(36:3),GalCer(38:3),Protopanaxadiol,TG(49:0),TG(56:8),Ubidecarenone	16
5	SORBI_3005G098700	9.611606e-06	Alloxanthin,Celaxanthin,Cycloartenol acetate,DG(34:1),DG(34:2),DG(34:3),DG(35:3),DG(36:4),DG(36:5),Fucosterol,GalCer(36:3),GalCer(38:3),Protopanaxadiol,TG(49:0),TG(56:8),Ubidecarenone	16
1	SORBI_3001G228300	9.952591e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:3),PC(36:4),PC(38:3),PC(38:6),PE(34:1),PE(36:3),PE(36:4),TG(52:2),TG(54:5),TG(56:6),TG(58:4)	15
1	SORBI_3001G228900	7.126809e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:3),PC(36:4),PC(38:3),PC(38:6),PE(33:3),PE(34:1),PE(36:2),PE(36:3),PE(36:4),TG(54:5),TG(56:6)	15
1	SORBI_3001G229000	7.126809e-06	DG(36:3),Fucosterol,Lupeol,PC(36:2),PC(36:3),PC(36:4),PC(38:3),PC(38:6),PE(33:3),PE(34:1),PE(36:2),PE(36:3),PE(36:4),TG(54:5),TG(56:6)	15
2	SORBI_3002G040201	8.701043e-06	8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester,AEG(32:3),AEG(34:5),DGDG(34:3),LPC(16:0),MG(16:0),MGDG(34:3),SQDG(34:3),SQDG(34:4),SQDG(36:6),TG(49:0),Ubidecarenone	15
4	SORBI_3004G285200	8.759636e-06	AEG(32:3),AEG(34:5),Chlorophyll a,Cycloartenol acetate,DG(18:3),DG(34:4),Fucosterol,MGDG(36:6),PC(36:1),PE(34:2),PE(36:4),PE(36:5),PG(16:0),PG(34:1),Vitamin K1	15
5	SORBI_3005G017400	9.514882e-06	Alloxanthin,DG(36:2),DG(36:6),DGDG(36:6),Di-.gamma.-linolenin(6c,9c,12c),Fucosterol,GalCer(36:3),GalCer(38:3),PE(33:2),PE(34:1),PE(34:2),TG(49:0),TG(54:7)	15
6	SORBI_3006G066050	8.810519e-06	DGDG(36:5),Fucosterol,TG(52:1),TG(52:2),TG(52:3),TG(52:4),TG(53:4),TG(54:1),TG(54:2),TG(54:3),TG(54:4),TG(54:5),TG(56:2),TG(56:3),TG(56:6)	15
8	SORBI_3008G034800	9.883042e-06	16,16-Dimethylprostaglandin A1,Chlorophyll a,Cycloartenol acetate,DG(36:6),Di-.gamma.-linolenin(6c,9c,12c),FA(18:4),Fucosterol,Lanosterol,MG(16:0),PE(34:0),TG(54:7),Ubidecarenone	15
2	SORBI_3002G158401	7.018794e-06	AEG(34:5),Celaxanthin,Chlorophyll a,DG(18:3),DGDG(34:3),DGDG(36:3),DGDG(36:6),MG(18:3),MGDG(36:6),PE(36:4),PG(16:0),SQDG(36:3),TG(49:0),Vitamin K1	14
4	SORBI_3004G285100	8.759636e-06	AEG(32:3),AEG(34:5),Chlorophyll a,Cycloartenol acetate,DG(18:3),DG(34:4),MGDG(36:6),PC(36:1),PE(34:2),PE(36:4),PE(36:5),PG(16:0),PG(34:1),Vitamin K1	14
1	SORBI_3001G078600	9.451683e-06	AEG(32:3),Alloxanthin,Chlorophyll a,DG(18:3),DGDG(34:3),GalCer(36:3),MG(16:0),MG(18:3),PG(34:1),SQDG(34:4),TG(49:0),TG(54:6),TG(54:7)	13
1	SORBI_3001G261589	5.440927e-06	Fucosterol,Lanosterol,TG(52:3),TG(52:4),TG(53:5),TG(54:3),TG(54:5),TG(54:6),TG(54:7),TG(55:6),TG(56:3),TG(56:6),TG(58:3)	13
2	SORBI_3002G040300	8.701043e-06	8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester,AEG(34:5),DGDG(34:3),LPC(16:0),MG(16:0),MGDG(34:3),SQDG(34:3),SQDG(34:4),SQDG(36:6),TG(49:0)	13
2	SORBI_3002G040400	8.701043e-06	8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester,AEG(34:5),DGDG(34:3),LPC(16:0),MG(16:0),MGDG(34:3),SQDG(34:3),SQDG(34:4),SQDG(36:6),TG(49:0)	13
