Chromosome	gene	max_pvalue	phenotype	phenotype_number
1	SORBI_3001G298700	0.0006261091	____Abscisic_acid	1
1	SORBI_3001G298800	0.0006261091	____Abscisic_acid	1
1	SORBI_3001G357000	0.0008666751	____Abscisic_acid	1
1	SORBI_3001G360400	0.0002829595	____Abscisic_acid	1
1	SORBI_3001G361800	0.0004123845	____Abscisic_acid	1
1	SORBI_3001G361900	0.0004123845	____Abscisic_acid	1
1	SORBI_3001G362001	0.0005559695	____Abscisic_acid	1
1	SORBI_3001G384900	0.0009536183	____Abscisic_acid	1
1	SORBI_3001G385000	0.0009536183	____Abscisic_acid	1
1	SORBI_3001G385066	0.0009536183	____Abscisic_acid	1
1	SORBI_3001G385132	0.0009536183	____Abscisic_acid	1
1	SORBI_3001G385200	0.0009536183	____Abscisic_acid	1
1	SORBI_3001G385300	0.0009536183	____Abscisic_acid	1
1	SORBI_3001G415800	2.322677e-05	____Abscisic_acid	1
1	SORBI_3001G415901	2.322677e-05	____Abscisic_acid	1
1	SORBI_3001G416000	2.322677e-05	____Abscisic_acid	1
1	SORBI_3001G432550	0.000241676	____Abscisic_acid	1
1	SORBI_3001G432600	0.000241676	____Abscisic_acid	1
1	SORBI_3001G432700	0.000241676	____Abscisic_acid	1
1	SORBI_3001G432750	0.000241676	____Abscisic_acid	1
1	SORBI_3001G446850	0.0007636564	____Abscisic_acid	1
1	SORBI_3001G446900	0.0007636564	____Abscisic_acid	1
1	SORBI_3001G447000	0.0007636564	____Abscisic_acid	1
1	SORBI_3001G456900	0.0002868387	____Abscisic_acid	1
1	SORBI_3001G457000	0.0002868387	____Abscisic_acid	1
1	SORBI_3001G457100	0.0002868387	____Abscisic_acid	1
1	SORBI_3001G457200	0.0002868387	____Abscisic_acid	1
1	SORBI_3001G457300	0.0002868387	____Abscisic_acid	1
1	SORBI_3001G457400	0.0002868387	____Abscisic_acid	1
1	SORBI_3001G457433	0.0008719282	____Abscisic_acid	1
1	SORBI_3001G457466	0.0008719282	____Abscisic_acid	1
1	SORBI_3001G457500	0.0008719282	____Abscisic_acid	1
1	SORBI_3001G464600	0.000516084	____Abscisic_acid	1
1	SORBI_3001G464700	0.000516084	____Abscisic_acid	1
1	SORBI_3001G464800	0.000516084	____Abscisic_acid	1
1	SORBI_3001G464900	0.000516084	____Abscisic_acid	1
1	SORBI_3001G465400	0.0005789661	____Abscisic_acid	1
1	SORBI_3001G465450	0.0005789661	____Abscisic_acid	1
1	SORBI_3001G465500	0.0005789661	____Abscisic_acid	1
1	SORBI_3001G465600	0.0005789661	____Abscisic_acid	1
1	SORBI_3001G465700	0.0005789661	____Abscisic_acid	1
1	SORBI_3001G490350	0.000640951	____Abscisic_acid	1
1	SORBI_3001G490500	0.000640951	____Abscisic_acid	1
1	SORBI_3001G490900	0.0005314367	____Abscisic_acid	1
1	SORBI_3001G490950	0.0005314367	____Abscisic_acid	1
1	SORBI_3001G491000	0.0005314367	____Abscisic_acid	1
1	SORBI_3001G496100	0.0004281752	____Abscisic_acid	1
1	SORBI_3001G504700	0.0008811643	____Abscisic_acid	1
1	SORBI_3001G504800	0.0008811643	____Abscisic_acid	1
1	SORBI_3001G504900	0.0008811643	____Abscisic_acid	1
1	SORBI_3001G544100	0.0008347334	____Abscisic_acid	1
1	SORBI_3001G544200	0.0008347334	____Abscisic_acid	1
2	SORBI_3002G010300	0.0008064562	____Abscisic_acid	1
2	SORBI_3002G010400	0.0008064562	____Abscisic_acid	1
2	SORBI_3002G032700	0.0007570109	____Abscisic_acid	1
2	SORBI_3002G032800	0.0007570109	____Abscisic_acid	1
2	SORBI_3002G032900	0.0007570109	____Abscisic_acid	1
2	SORBI_3002G033000	0.0007570109	____Abscisic_acid	1
2	SORBI_3002G033600	0.0008724109	____Abscisic_acid	1
2	SORBI_3002G033700	0.0008602436	____Abscisic_acid	1
2	SORBI_3002G033800	0.0008602436	____Abscisic_acid	1
2	SORBI_3002G033900	0.0008602436	____Abscisic_acid	1
2	SORBI_3002G034100	0.0008602436	____Abscisic_acid	1
2	SORBI_3002G045800	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G045850	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G045900	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G046000	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G046100	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G046150	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G046200	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G046300	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G046400	0.0008497283	____Abscisic_acid	1
2	SORBI_3002G056800	0.0005707923	____Abscisic_acid	1
2	SORBI_3002G073250	0.0001841682	____Abscisic_acid	1
2	SORBI_3002G073300	0.0001841682	____Abscisic_acid	1
2	SORBI_3002G073350	0.0001841682	____Abscisic_acid	1
2	SORBI_3002G081700	0.0003996793	____Abscisic_acid	1
2	SORBI_3002G081800	0.0003996793	____Abscisic_acid	1
2	SORBI_3002G082400	0.000271558	____Abscisic_acid	1
2	SORBI_3002G082500	0.000271558	____Abscisic_acid	1
2	SORBI_3002G093500	0.0003193631	____Abscisic_acid	1
2	SORBI_3002G093600	0.0003193631	____Abscisic_acid	1
2	SORBI_3002G093700	0.0003193631	____Abscisic_acid	1
2	SORBI_3002G101700	0.0009335366	____Abscisic_acid	1
2	SORBI_3002G102500	0.0004685098	____Abscisic_acid	1
2	SORBI_3002G104050	0.0007400735	____Abscisic_acid	1
2	SORBI_3002G110100	0.0002000196	____Abscisic_acid	1
2	SORBI_3002G110200	0.0002000196	____Abscisic_acid	1
2	SORBI_3002G113066	0.0008455536	____Abscisic_acid	1
2	SORBI_3002G113100	0.0008455536	____Abscisic_acid	1
2	SORBI_3002G119400	0.0004726895	____Abscisic_acid	1
2	SORBI_3002G119500	0.0004726895	____Abscisic_acid	1
2	SORBI_3002G121450	0.0006569251	____Abscisic_acid	1
2	SORBI_3002G122300	0.0009607247	____Abscisic_acid	1
2	SORBI_3002G123500	0.0004976071	____Abscisic_acid	1
2	SORBI_3002G123600	0.0004976071	____Abscisic_acid	1
2	SORBI_3002G124500	0.0008192648	____Abscisic_acid	1
2	SORBI_3002G124600	0.0005358667	____Abscisic_acid	1
2	SORBI_3002G124700	0.0009115476	____Abscisic_acid	1
2	SORBI_3002G124766	0.0009115476	____Abscisic_acid	1
2	SORBI_3002G124832	0.0009115476	____Abscisic_acid	1
2	SORBI_3002G132500	0.0008117035	____Abscisic_acid	1
2	SORBI_3002G132600	0.0008117035	____Abscisic_acid	1
2	SORBI_3002G135800	0.0004614046	____Abscisic_acid	1
2	SORBI_3002G139200	0.000784688	____Abscisic_acid	1
2	SORBI_3002G139800	0.0002706382	____Abscisic_acid	1
2	SORBI_3002G141900	0.0009842974	____Abscisic_acid	1
2	SORBI_3002G143500	0.0007319291	____Abscisic_acid	1
2	SORBI_3002G143600	0.0007319291	____Abscisic_acid	1
2	SORBI_3002G144732	0.0004193267	____Abscisic_acid	1
2	SORBI_3002G150700	0.0008784765	____Abscisic_acid	1
2	SORBI_3002G152600	0.000243069	____Abscisic_acid	1
2	SORBI_3002G152700	0.000243069	____Abscisic_acid	1
2	SORBI_3002G152800	0.000243069	____Abscisic_acid	1
2	SORBI_3002G157350	0.0004912914	____Abscisic_acid	1
2	SORBI_3002G159300	0.0005769342	____Abscisic_acid	1
2	SORBI_3002G159400	0.0005769342	____Abscisic_acid	1
2	SORBI_3002G164300	6.118564e-05	____Abscisic_acid	1
2	SORBI_3002G169500	0.0001349357	____Abscisic_acid	1
2	SORBI_3002G176100	0.0008220931	____Abscisic_acid	1
2	SORBI_3002G176200	0.0008220931	____Abscisic_acid	1
2	SORBI_3002G176300	0.0008220931	____Abscisic_acid	1
2	SORBI_3002G176400	0.0008220931	____Abscisic_acid	1
2	SORBI_3002G177900	0.0008653821	____Abscisic_acid	1
2	SORBI_3002G178000	0.0008653821	____Abscisic_acid	1
2	SORBI_3002G182150	0.0002141029	____Abscisic_acid	1
2	SORBI_3002G186966	0.0008406505	____Abscisic_acid	1
2	SORBI_3002G187032	0.0008406505	____Abscisic_acid	1
2	SORBI_3002G187100	0.0008406505	____Abscisic_acid	1
2	SORBI_3002G187600	0.0007729667	____Abscisic_acid	1
2	SORBI_3002G187700	0.0007729667	____Abscisic_acid	1
2	SORBI_3002G187801	0.0007729667	____Abscisic_acid	1
2	SORBI_3002G187900	0.0007729667	____Abscisic_acid	1
2	SORBI_3002G188900	0.0008691697	____Abscisic_acid	1
2	SORBI_3002G189000	0.0008691697	____Abscisic_acid	1
2	SORBI_3002G201300	0.0006756319	____Abscisic_acid	1
2	SORBI_3002G201400	0.0006756319	____Abscisic_acid	1
2	SORBI_3002G201500	0.0006756319	____Abscisic_acid	1
2	SORBI_3002G201600	0.0006756319	____Abscisic_acid	1
2	SORBI_3002G216600	0.0007128923	____Abscisic_acid	1
2	SORBI_3002G216650	0.0007128923	____Abscisic_acid	1
2	SORBI_3002G216700	0.0007128923	____Abscisic_acid	1
2	SORBI_3002G216801	0.0007128923	____Abscisic_acid	1
2	SORBI_3002G216900	0.0007128923	____Abscisic_acid	1
2	SORBI_3002G225500	0.0006283004	____Abscisic_acid	1
2	SORBI_3002G225600	0.0006283004	____Abscisic_acid	1
2	SORBI_3002G271400	6.28947e-05	____Abscisic_acid	1
2	SORBI_3002G271500	6.28947e-05	____Abscisic_acid	1
2	SORBI_3002G271600	6.28947e-05	____Abscisic_acid	1
2	SORBI_3002G271700	6.28947e-05	____Abscisic_acid	1
2	SORBI_3002G271800	6.28947e-05	____Abscisic_acid	1
2	SORBI_3002G271900	6.28947e-05	____Abscisic_acid	1
2	SORBI_3002G302000	0.0009677893	____Abscisic_acid	1
2	SORBI_3002G302100	0.0009677893	____Abscisic_acid	1
2	SORBI_3002G302200	0.0009677893	____Abscisic_acid	1
2	SORBI_3002G302300	0.0009677893	____Abscisic_acid	1
2	SORBI_3002G302400	0.0009677893	____Abscisic_acid	1
2	SORBI_3002G329700	0.0006178356	____Abscisic_acid	1
2	SORBI_3002G329800	0.0006178356	____Abscisic_acid	1
2	SORBI_3002G329900	0.0006178356	____Abscisic_acid	1
2	SORBI_3002G330000	0.0006178356	____Abscisic_acid	1
2	SORBI_3002G330100	0.0006178356	____Abscisic_acid	1
2	SORBI_3002G330200	0.0006178356	____Abscisic_acid	1
3	SORBI_3003G001300	0.0001594713	____Abscisic_acid	1
3	SORBI_3003G012100	0.0002134836	____Abscisic_acid	1
3	SORBI_3003G012200	0.0002134836	____Abscisic_acid	1
3	SORBI_3003G032200	0.0001712099	____Abscisic_acid	1
3	SORBI_3003G032301	0.0001712099	____Abscisic_acid	1
3	SORBI_3003G032400	0.0001712099	____Abscisic_acid	1
3	SORBI_3003G049500	0.0003706869	____Abscisic_acid	1
3	SORBI_3003G049600	0.0003706869	____Abscisic_acid	1
3	SORBI_3003G088600	0.0003883805	____Abscisic_acid	1
3	SORBI_3003G088700	0.0003883805	____Abscisic_acid	1
3	SORBI_3003G088800	0.0003883805	____Abscisic_acid	1
3	SORBI_3003G088900	0.0003883805	____Abscisic_acid	1
3	SORBI_3003G104000	0.0003688177	____Abscisic_acid	1
3	SORBI_3003G104100	0.0003688177	____Abscisic_acid	1
3	SORBI_3003G104200	0.0003688177	____Abscisic_acid	1
3	SORBI_3003G104350	0.0003688177	____Abscisic_acid	1
3	SORBI_3003G104500	0.0003688177	____Abscisic_acid	1
3	SORBI_3003G113200	0.0001212204	____Abscisic_acid	1
3	SORBI_3003G113300	0.0001212204	____Abscisic_acid	1
3	SORBI_3003G113400	0.0001212204	____Abscisic_acid	1
3	SORBI_3003G132200	6.480916e-06	____Abscisic_acid	1
3	SORBI_3003G132300	6.480916e-06	____Abscisic_acid	1
3	SORBI_3003G156733	0.0001404656	____Abscisic_acid	1
3	SORBI_3003G156766	0.0001404656	____Abscisic_acid	1
3	SORBI_3003G160200	3.585314e-05	____Abscisic_acid	1
3	SORBI_3003G160300	3.585314e-05	____Abscisic_acid	1
3	SORBI_3003G160400	3.585314e-05	____Abscisic_acid	1
3	SORBI_3003G161400	7.027763e-05	____Abscisic_acid	1
3	SORBI_3003G162100	0.0006833343	____Abscisic_acid	1
3	SORBI_3003G164000	0.0005164676	____Abscisic_acid	1
3	SORBI_3003G164100	0.0005164676	____Abscisic_acid	1
3	SORBI_3003G164500	0.0001928972	____Abscisic_acid	1
3	SORBI_3003G169966	8.855081e-05	____Abscisic_acid	1
3	SORBI_3003G170032	8.855081e-05	____Abscisic_acid	1
3	SORBI_3003G173700	0.0002176186	____Abscisic_acid	1
3	SORBI_3003G174301	0.0001214214	____Abscisic_acid	1
3	SORBI_3003G174400	0.0009093524	____Abscisic_acid	1
3	SORBI_3003G177350	0.0007104026	____Abscisic_acid	1
3	SORBI_3003G180300	0.0006290541	____Abscisic_acid	1
3	SORBI_3003G180400	0.0004562447	____Abscisic_acid	1
3	SORBI_3003G183000	0.0008475907	____Abscisic_acid	1
3	SORBI_3003G185250	0.0007853056	____Abscisic_acid	1
3	SORBI_3003G194500	6.53311e-05	____Abscisic_acid	1
3	SORBI_3003G196300	0.0005279069	____Abscisic_acid	1
3	SORBI_3003G197800	0.0009114462	____Abscisic_acid	1
3	SORBI_3003G202600	0.000626083	____Abscisic_acid	1
3	SORBI_3003G231300	0.0002704408	____Abscisic_acid	1
3	SORBI_3003G231400	0.0002704408	____Abscisic_acid	1
3	SORBI_3003G249600	0.0003358911	____Abscisic_acid	1
3	SORBI_3003G249700	0.0003358911	____Abscisic_acid	1
3	SORBI_3003G249800	0.0003358911	____Abscisic_acid	1
3	SORBI_3003G249900	0.0003358911	____Abscisic_acid	1
3	SORBI_3003G257800	0.0002087667	____Abscisic_acid	1
3	SORBI_3003G257900	0.0002087667	____Abscisic_acid	1
3	SORBI_3003G258000	0.0002087667	____Abscisic_acid	1
3	SORBI_3003G258100	0.0002087667	____Abscisic_acid	1
3	SORBI_3003G266100	0.0005174228	____Abscisic_acid	1
3	SORBI_3003G266200	0.0005174228	____Abscisic_acid	1
3	SORBI_3003G266300	0.0005174228	____Abscisic_acid	1
3	SORBI_3003G266400	0.0005174228	____Abscisic_acid	1
3	SORBI_3003G330400	0.0001459562	____Abscisic_acid	1
3	SORBI_3003G330500	0.0001459562	____Abscisic_acid	1
3	SORBI_3003G330650	0.0001459562	____Abscisic_acid	1
3	SORBI_3003G420201	0.0003257683	____Abscisic_acid	1
3	SORBI_3003G420300	0.0003257683	____Abscisic_acid	1
3	SORBI_3003G420400	0.0003257683	____Abscisic_acid	1
3	SORBI_3003G420500	0.0003257683	____Abscisic_acid	1
4	SORBI_3004G095100	0.000501964	____Abscisic_acid	1
4	SORBI_3004G095200	0.000501964	____Abscisic_acid	1
4	SORBI_3004G113800	0.0003812841	____Abscisic_acid	1
4	SORBI_3004G126500	0.0009781488	____Abscisic_acid	1
4	SORBI_3004G126601	0.0009781488	____Abscisic_acid	1
4	SORBI_3004G128400	0.0005682937	____Abscisic_acid	1
4	SORBI_3004G130700	9.824705e-05	____Abscisic_acid	1
4	SORBI_3004G130948	0.0007930614	____Abscisic_acid	1
4	SORBI_3004G130964	0.0007930614	____Abscisic_acid	1
4	SORBI_3004G131350	0.0005843853	____Abscisic_acid	1
4	SORBI_3004G132600	0.000318942	____Abscisic_acid	1
4	SORBI_3004G134100	0.0003421403	____Abscisic_acid	1
4	SORBI_3004G134900	0.0008643366	____Abscisic_acid	1
4	SORBI_3004G135300	0.000214421	____Abscisic_acid	1
4	SORBI_3004G135333	0.000214421	____Abscisic_acid	1
4	SORBI_3004G138900	0.0001605938	____Abscisic_acid	1
4	SORBI_3004G141200	0.0006765713	____Abscisic_acid	1
4	SORBI_3004G146700	0.000201284	____Abscisic_acid	1
4	SORBI_3004G147050	1.895224e-05	____Abscisic_acid	1
4	SORBI_3004G151500	0.0006955169	____Abscisic_acid	1
4	SORBI_3004G153000	0.0003065261	____Abscisic_acid	1
4	SORBI_3004G153100	0.0003065261	____Abscisic_acid	1
4	SORBI_3004G153600	0.0002079998	____Abscisic_acid	1
4	SORBI_3004G153700	0.0002079998	____Abscisic_acid	1
4	SORBI_3004G156000	0.0002190503	____Abscisic_acid	1
4	SORBI_3004G160100	0.0008032758	____Abscisic_acid	1
4	SORBI_3004G210000	0.0001393011	____Abscisic_acid	1
4	SORBI_3004G210101	0.0001393011	____Abscisic_acid	1
4	SORBI_3004G210200	0.0001393011	____Abscisic_acid	1
4	SORBI_3004G213500	0.0005141078	____Abscisic_acid	1
4	SORBI_3004G213600	0.0005141078	____Abscisic_acid	1
4	SORBI_3004G213800	0.0005141078	____Abscisic_acid	1
4	SORBI_3004G269200	0.000332498	____Abscisic_acid	1
4	SORBI_3004G269300	0.000332498	____Abscisic_acid	1
4	SORBI_3004G269400	0.000332498	____Abscisic_acid	1
4	SORBI_3004G269500	0.000332498	____Abscisic_acid	1
4	SORBI_3004G269600	0.000332498	____Abscisic_acid	1
4	SORBI_3004G273000	0.0005197718	____Abscisic_acid	1
4	SORBI_3004G291700	0.0007066226	____Abscisic_acid	1
4	SORBI_3004G291800	0.0007066226	____Abscisic_acid	1
4	SORBI_3004G291900	0.0007066226	____Abscisic_acid	1
4	SORBI_3004G300100	0.0009403592	____Abscisic_acid	1
4	SORBI_3004G300200	0.0009403592	____Abscisic_acid	1
4	SORBI_3004G300300	0.0009403592	____Abscisic_acid	1
4	SORBI_3004G300400	0.0009403592	____Abscisic_acid	1
5	SORBI_3005G011300	0.0007494736	____Abscisic_acid	1
5	SORBI_3005G011400	0.0007494736	____Abscisic_acid	1
5	SORBI_3005G011500	0.0007494736	____Abscisic_acid	1
5	SORBI_3005G013400	0.0009406205	____Abscisic_acid	1
5	SORBI_3005G013500	0.0009406205	____Abscisic_acid	1
5	SORBI_3005G013550	0.0009406205	____Abscisic_acid	1
5	SORBI_3005G035400	0.0009597783	____Abscisic_acid	1
5	SORBI_3005G035500	0.0009597783	____Abscisic_acid	1
5	SORBI_3005G050900	0.0003672626	____Abscisic_acid	1
5	SORBI_3005G051050	0.0003672626	____Abscisic_acid	1
5	SORBI_3005G052000	0.0003250805	____Abscisic_acid	1
5	SORBI_3005G063000	9.150885e-05	____Abscisic_acid	1
5	SORBI_3005G063100	9.150885e-05	____Abscisic_acid	1
5	SORBI_3005G064300	0.0001874615	____Abscisic_acid	1
5	SORBI_3005G064400	0.0001874615	____Abscisic_acid	1
5	SORBI_3005G067200	0.0003038255	____Abscisic_acid	1
5	SORBI_3005G067300	0.0003038255	____Abscisic_acid	1
5	SORBI_3005G077400	0.0004884174	____Abscisic_acid	1
5	SORBI_3005G077466	0.0004884174	____Abscisic_acid	1
5	SORBI_3005G077532	0.0004884174	____Abscisic_acid	1
5	SORBI_3005G077600	0.0004884174	____Abscisic_acid	1
5	SORBI_3005G089200	0.0008092966	____Abscisic_acid	1
5	SORBI_3005G089300	0.0008092966	____Abscisic_acid	1
5	SORBI_3005G089400	0.000216938	____Abscisic_acid	1
5	SORBI_3005G089500	0.000269772	____Abscisic_acid	1
5	SORBI_3005G089600	0.000269772	____Abscisic_acid	1
5	SORBI_3005G089700	0.000269772	____Abscisic_acid	1
5	SORBI_3005G090500	0.0006942554	____Abscisic_acid	1
5	SORBI_3005G101600	0.0009337043	____Abscisic_acid	1
5	SORBI_3005G102200	0.0001821045	____Abscisic_acid	1
5	SORBI_3005G102451	0.0005328828	____Abscisic_acid	1
5	SORBI_3005G105500	0.0002282206	____Abscisic_acid	1
5	SORBI_3005G105550	0.0001092435	____Abscisic_acid	1
5	SORBI_3005G105600	0.0001092435	____Abscisic_acid	1
5	SORBI_3005G105700	0.0002440817	____Abscisic_acid	1
5	SORBI_3005G105850	0.0004019158	____Abscisic_acid	1
5	SORBI_3005G106000	0.0003189309	____Abscisic_acid	1
5	SORBI_3005G106101	0.0004966549	____Abscisic_acid	1
5	SORBI_3005G106200	0.0003189309	____Abscisic_acid	1
5	SORBI_3005G106300	0.0003189309	____Abscisic_acid	1
5	SORBI_3005G106366	0.0003189309	____Abscisic_acid	1
5	SORBI_3005G106432	0.0002456175	____Abscisic_acid	1
5	SORBI_3005G106500	0.0002456175	____Abscisic_acid	1
5	SORBI_3005G106600	0.0001543669	____Abscisic_acid	1
5	SORBI_3005G106700	0.0001834698	____Abscisic_acid	1
5	SORBI_3005G106800	0.0001834698	____Abscisic_acid	1
5	SORBI_3005G106900	0.0001834698	____Abscisic_acid	1
5	SORBI_3005G107100	0.0002358025	____Abscisic_acid	1
5	SORBI_3005G107200	0.0002358025	____Abscisic_acid	1
5	SORBI_3005G107250	0.0005517214	____Abscisic_acid	1
5	SORBI_3005G107300	0.000110277	____Abscisic_acid	1
5	SORBI_3005G107400	0.0001216491	____Abscisic_acid	1
5	SORBI_3005G107500	6.546759e-05	____Abscisic_acid	1
5	SORBI_3005G107700	5.480069e-05	____Abscisic_acid	1
5	SORBI_3005G107800	0.0001916418	____Abscisic_acid	1
5	SORBI_3005G107900	0.0001916418	____Abscisic_acid	1
5	SORBI_3005G109300	0.0009644464	____Abscisic_acid	1
5	SORBI_3005G109900	0.0006293523	____Abscisic_acid	1
5	SORBI_3005G110200	0.0008335969	____Abscisic_acid	1
5	SORBI_3005G110300	0.0008335969	____Abscisic_acid	1
5	SORBI_3005G110350	0.0008335969	____Abscisic_acid	1
5	SORBI_3005G110409	0.0001541514	____Abscisic_acid	1
5	SORBI_3005G110412	0.0001541514	____Abscisic_acid	1
5	SORBI_3005G110415	0.0007675771	____Abscisic_acid	1
5	SORBI_3005G110436	0.0005655614	____Abscisic_acid	1
5	SORBI_3005G110499	0.0006425019	____Abscisic_acid	1
5	SORBI_3005G111500	0.0003295124	____Abscisic_acid	1
5	SORBI_3005G111600	0.0009184619	____Abscisic_acid	1
5	SORBI_3005G111900	0.0004420028	____Abscisic_acid	1
5	SORBI_3005G112000	0.0004420028	____Abscisic_acid	1
5	SORBI_3005G112200	0.0002606688	____Abscisic_acid	1
5	SORBI_3005G112900	0.0002363573	____Abscisic_acid	1
5	SORBI_3005G113101	0.0002443121	____Abscisic_acid	1
5	SORBI_3005G114201	0.0009546002	____Abscisic_acid	1
5	SORBI_3005G114700	0.0005238219	____Abscisic_acid	1
5	SORBI_3005G115200	0.0008114537	____Abscisic_acid	1
5	SORBI_3005G119950	0.0004019519	____Abscisic_acid	1
5	SORBI_3005G120000	0.0004019519	____Abscisic_acid	1
5	SORBI_3005G120101	0.0004019519	____Abscisic_acid	1
5	SORBI_3005G120400	0.0006618251	____Abscisic_acid	1
5	SORBI_3005G123900	0.0006306843	____Abscisic_acid	1
5	SORBI_3005G124100	0.000407584	____Abscisic_acid	1
5	SORBI_3005G124200	0.000407584	____Abscisic_acid	1
5	SORBI_3005G124300	0.0004851428	____Abscisic_acid	1
5	SORBI_3005G124350	0.0004851428	____Abscisic_acid	1
5	SORBI_3005G124400	0.0007089575	____Abscisic_acid	1
5	SORBI_3005G124500	0.0006623875	____Abscisic_acid	1
5	SORBI_3005G125100	0.0001535024	____Abscisic_acid	1
5	SORBI_3005G125200	0.000411279	____Abscisic_acid	1
5	SORBI_3005G125300	0.000411279	____Abscisic_acid	1
5	SORBI_3005G125400	0.0008072641	____Abscisic_acid	1
5	SORBI_3005G125600	0.0008798434	____Abscisic_acid	1
5	SORBI_3005G125700	0.000127226	____Abscisic_acid	1
5	SORBI_3005G129301	0.0002342351	____Abscisic_acid	1
5	SORBI_3005G132066	0.0005490894	____Abscisic_acid	1
5	SORBI_3005G139225	0.0001645618	____Abscisic_acid	1
5	SORBI_3005G140001	0.0008642368	____Abscisic_acid	1
5	SORBI_3005G140100	0.0008642368	____Abscisic_acid	1
5	SORBI_3005G143400	3.8069e-06	____Abscisic_acid	1
