Chromosome	gene	max_pvalue	phenotype	phenotype_number
1	SORBI_3001G042600	6.564936e-08	TG_52_4__,TG_54_6__,TG_54_7__,TG_54_8__,TG_56_4__,TG_56_6__	6
1	SORBI_3001G042700	6.564936e-08	TG_52_4__,TG_54_6__,TG_54_7__,TG_54_8__,TG_56_4__,TG_56_6__	6
1	SORBI_3001G042800	9.172583e-08	TG_50_5__,TG_52_4__,TG_54_6__,TG_54_7__,TG_56_4__,TG_56_6__	6
1	SORBI_3001G082300	4.053429e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
1	SORBI_3001G082400	4.053429e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
1	SORBI_3001G311700	7.632504e-08	DG_36_2__,PC_32_2__,PC_33_2__,PE_34_1__,PE_34_2__,PE_36_2__	6
1	SORBI_3001G311800	7.632504e-08	DG_36_2__,PC_32_2__,PC_33_2__,PE_34_1__,PE_34_2__,PE_36_2__	6
1	SORBI_3001G311900	7.219314e-08	DG_36_2__,PC_32_0__,PC_33_2__,PC_38_6__,PE_34_1__,PE_36_2__	6
1	SORBI_3001G479500	2.878728e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
1	SORBI_3001G479600	2.878728e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
1	SORBI_3001G479700	2.878728e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
1	SORBI_3001G479800	2.878728e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
1	SORBI_3001G479850	2.878728e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
2	SORBI_3002G173900	6.426024e-08	PC_38_2__,TG_50_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__	6
2	SORBI_3002G174000	6.426024e-08	PC_38_2__,TG_50_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__	6
2	SORBI_3002G374500	2.097301e-08	TG_50_2__,TG_50_3__,TG_56_5__,TG_60_4__,TG_60_5__,TG_60_6__	6
2	SORBI_3002G374600	2.097301e-08	TG_50_2__,TG_50_3__,TG_56_5__,TG_60_4__,TG_60_5__,TG_60_6__	6
2	SORBI_3002G374650	2.097301e-08	TG_50_2__,TG_50_3__,TG_56_5__,TG_60_4__,TG_60_5__,TG_60_6__	6
2	SORBI_3002G374700	2.097301e-08	TG_50_2__,TG_50_3__,TG_56_5__,TG_60_4__,TG_60_5__,TG_60_6__	6
3	SORBI_3003G189100	1.986944e-08	PC_38_2__,PC_38_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__	6
3	SORBI_3003G189200	1.986944e-08	PC_38_2__,PC_38_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__	6
3	SORBI_3003G189333	1.986944e-08	PC_38_2__,PC_38_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__	6
3	SORBI_3003G189466	1.986944e-08	PC_38_2__,PC_38_3__,TG_52_5__,TG_52_6__,TG_54_9__,TG_56_5__	6
4	SORBI_3004G137300	1.097796e-09	TG_44_1__,TG_46_1__,TG_46_2__,TG_48_1__,TG_48_2__,TG_48_3__	6
4	SORBI_3004G137400	1.097796e-09	TG_44_1__,TG_46_1__,TG_46_2__,TG_48_1__,TG_48_2__,TG_48_3__	6
6	SORBI_3006G093500	7.052181e-08	TG_50_6__,TG_52_4__,TG_52_6__,TG_54_5__,TG_54_6__,TG_56_5__	6
6	SORBI_3006G093550	7.052181e-08	TG_50_6__,TG_52_4__,TG_52_6__,TG_54_5__,TG_54_6__,TG_56_5__	6
7	SORBI_3007G017900	5.29967e-08	TG_52_5__,TG_52_6__,TG_54_4__,TG_54_5__,TG_54_8__,TG_56_5__	6
7	SORBI_3007G018000	5.29967e-08	TG_52_5__,TG_52_6__,TG_54_4__,TG_54_5__,TG_54_8__,TG_56_5__	6
10	SORBI_3010G170600	6.932604e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
10	SORBI_3010G170700	6.932604e-08	TG_58_3__,TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	6
1	SORBI_3001G021500	9.04282e-08	TG_50_5__,TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	5
1	SORBI_3001G042200	4.301274e-08	TG_52_4__,TG_54_6__,TG_54_7__,TG_56_4__,TG_56_6__	5
1	SORBI_3001G223100	8.912658e-08	TG_44_1__,TG_46_1__,TG_46_2__,TG_48_1__,TG_50_1__	5
2	SORBI_3002G115500	1.600164e-08	TG_56_5__,TG_58_5__,TG_60_4__,TG_60_5__,TG_60_6__	5
2	SORBI_3002G115600	1.600164e-08	TG_56_5__,TG_58_5__,TG_60_4__,TG_60_5__,TG_60_6__	5
2	SORBI_3002G115700	1.600164e-08	TG_56_5__,TG_58_5__,TG_60_4__,TG_60_5__,TG_60_6__	5
2	SORBI_3002G115801	5.255502e-08	TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	5
2	SORBI_3002G115900	5.255502e-08	TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	5
2	SORBI_3002G117400	1.109073e-10	TG_58_5__,TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	5
3	SORBI_3003G161950	8.127653e-08	MG_20_4__,TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	5
3	SORBI_3003G180300	8.126775e-08	DG_16_0__,PC_38_3__,TG_24_0__,TG_28_0__,TG_56_5__	5
5	SORBI_3005G110493	4.414792e-09	PC_32_3__,TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	5
5	SORBI_3005G111100	1.455881e-08	PG_16_0__,TG_46_3__,TG_48_4__,TG_48_5__,TG_56_1__	5
5	SORBI_3005G141000	2.399495e-08	TG_54_4__,TG_54_5__,TG_54_6__,TG_54_7__,TG_54_8__	5
6	SORBI_3006G151600	8.907365e-08	LPC_16_0__,LPE_16_0__,PC_18_2__,PE_16_0__,PE_18_2__	5
6	SORBI_3006G151800	8.907365e-08	LPC_16_0__,LPE_16_0__,PC_18_2__,PE_16_0__,PE_18_2__	5
6	SORBI_3006G214300	6.660666e-08	DG_34_2__,DG_36_5__,DGDG_34_2__,MG_18_2__,MGDG_36_5__	5
6	SORBI_3006G215500	9.270671e-08	DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,PE_24_0__	5
6	SORBI_3006G215600	9.270671e-08	DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,PE_24_0__	5
6	SORBI_3006G215650	9.270671e-08	DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,PE_24_0__	5
6	SORBI_3006G215700	9.270671e-08	DGDG_34_2__,MG_12_0__,MG_16_0__,MG_18_2__,PE_24_0__	5
9	SORBI_3009G021700	9.691296e-08	PC_38_2__,TG_44_1__,TG_46_1__,TG_48_3__,TG_50_5__	5
10	SORBI_3010G032300	5.872316e-08	PS_36_2__,TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	5
10	SORBI_3010G032400	5.872316e-08	PS_36_2__,TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	5
10	SORBI_3010G032500	5.872316e-08	PS_36_2__,TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	5
10	SORBI_3010G170000	5.073987e-08	TG_58_3__,TG_58_4__,TG_58_5__,TG_60_4__,TG_60_5__	5
1	SORBI_3001G021300	9.04282e-08	TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	4
1	SORBI_3001G021400	9.04282e-08	TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	4
1	SORBI_3001G041900	4.174218e-08	TG_54_6__,TG_54_7__,TG_56_4__,TG_56_6__	4
1	SORBI_3001G042000	4.174218e-08	TG_54_6__,TG_54_7__,TG_56_4__,TG_56_6__	4
1	SORBI_3001G042100	4.174218e-08	TG_54_6__,TG_54_7__,TG_56_4__,TG_56_6__	4
1	SORBI_3001G042901	5.02489e-08	TG_54_6__,TG_54_7__,TG_56_4__,TG_56_6__	4
1	SORBI_3001G043000	5.02489e-08	TG_54_6__,TG_54_7__,TG_56_4__,TG_56_6__	4
1	SORBI_3001G043100	5.02489e-08	TG_54_6__,TG_54_7__,TG_56_4__,TG_56_6__	4
1	SORBI_3001G219400	5.917071e-08	PC_38_4__,TG_46_3__,TG_48_4__,TG_56_5__	4
1	SORBI_3001G311833	7.219314e-08	DG_36_2__,PC_33_2__,PE_34_1__,PE_36_2__	4
1	SORBI_3001G311866	7.219314e-08	DG_36_2__,PC_33_2__,PE_34_1__,PE_36_2__	4
2	SORBI_3002G114700	6.94832e-08	TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	4
2	SORBI_3002G114800	6.94832e-08	TG_58_6__,TG_60_4__,TG_60_5__,TG_60_6__	4
2	SORBI_3002G115200	4.214345e-08	PC_38_3__,TG_56_5__,TG_60_5__,TG_60_6__	4
2	SORBI_3002G115300	4.214345e-08	PC_38_3__,TG_56_5__,TG_60_5__,TG_60_6__	4
2	SORBI_3002G116600	8.762981e-08	TG_56_5__,TG_58_5__,TG_60_5__,TG_60_6__	4
2	SORBI_3002G116700	8.762981e-08	TG_56_5__,TG_58_5__,TG_60_5__,TG_60_6__	4
2	SORBI_3002G116800	2.865865e-08	TG_56_5__,TG_58_5__,TG_60_5__,TG_60_6__	4
3	SORBI_3003G173400	1.43513e-08	DGDG_36_5__,SQDG_34_2__,SQDG_36_4__,SQDG_36_5__	4
3	SORBI_3003G175950	2.957365e-08	TG_52_5__,TG_52_6__,TG_56_4__,TG_56_5__	4
3	SORBI_3003G440800	1.267596e-10	PG_16_0__,TG_46_3__,TG_48_4__,TG_48_5__	4
3	SORBI_3003G440900	1.267596e-10	PG_16_0__,TG_46_3__,TG_48_4__,TG_48_5__	4
3	SORBI_3003G441000	1.267596e-10	PG_16_0__,TG_46_3__,TG_48_4__,TG_48_5__	4
3	SORBI_3003G441100	1.267596e-10	PG_16_0__,TG_46_3__,TG_48_4__,TG_48_5__	4
4	SORBI_3004G157800	2.680687e-08	MGDG_36_4__,MGDG_36_5__,PC_32_3__,PC_35_3__	4
5	SORBI_3005G061801	8.197256e-08	TG_50_3__,TG_52_6__,TG_56_4__,TG_56_5__	4
5	SORBI_3005G061900	8.197256e-08	TG_50_3__,TG_52_6__,TG_56_4__,TG_56_5__	4
6	SORBI_3006G214000	2.992025e-08	DG_34_2__,DG_36_5__,MG_18_2__,MGDG_36_5__	4
6	SORBI_3006G214200	2.992025e-08	DG_34_2__,DG_36_5__,MG_18_2__,MGDG_36_5__	4
6	SORBI_3006G215750	4.863686e-08	MG_12_0__,MG_16_0__,MG_18_2__,PE_24_0__	4
6	SORBI_3006G243300	2.694366e-08	TG_48_4__,TG_50_4__,TG_50_5__,TG_50_6__	4
6	SORBI_3006G243400	2.694366e-08	TG_48_4__,TG_50_4__,TG_50_5__,TG_50_6__	4
6	SORBI_3006G243500	2.666236e-08	TG_48_4__,TG_50_4__,TG_50_5__,TG_50_6__	4
6	SORBI_3006G243600	2.666236e-08	TG_48_4__,TG_50_4__,TG_50_5__,TG_50_6__	4
6	SORBI_3006G243700	2.666236e-08	TG_48_4__,TG_50_4__,TG_50_5__,TG_50_6__	4
6	SORBI_3006G243800	2.666236e-08	TG_48_4__,TG_50_4__,TG_50_5__,TG_50_6__	4
6	SORBI_3006G243900	2.666236e-08	TG_48_4__,TG_50_4__,TG_50_5__,TG_50_6__	4
6	SORBI_3006G244000	2.709368e-08	TG_48_4__,TG_50_4__,TG_50_5__,TG_50_6__	4
8	SORBI_3008G084000	4.812618e-08	DG_16_0__,TG_24_0__,TG_28_0__,TG_30_0__	4
8	SORBI_3008G086700	7.823309e-09	DG_16_0__,TG_24_0__,TG_28_0__,TG_56_5__	4
8	SORBI_3008G093500	2.194713e-11	DG_16_0__,DGTS_34_5__,TG_24_0__,TG_28_0__	4
9	SORBI_3009G021800	9.691296e-08	TG_44_1__,TG_46_1__,TG_48_3__,TG_50_5__	4
9	SORBI_3009G021900	9.691296e-08	TG_44_1__,TG_46_1__,TG_48_3__,TG_50_5__	4
9	SORBI_3009G062300	5.471015e-08	DGDG_36_5__,SQDG_34_1__,SQDG_34_2__,SQDG_36_5__	4
9	SORBI_3009G090800	5.471015e-08	SQDG_34_1__,TG_58_5__,TG_58_6__,TG_60_6__	4
9	SORBI_3009G125850	9.666444e-09	TG_52_4__,TG_54_4__,TG_54_5__,TG_54_6__	4
9	SORBI_3009G125900	9.666444e-09	TG_52_4__,TG_54_4__,TG_54_5__,TG_54_6__	4
9	SORBI_3009G126000	9.666444e-09	TG_52_4__,TG_54_4__,TG_54_5__,TG_54_6__	4
10	SORBI_3010G032600	1.083929e-08	TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	4
10	SORBI_3010G032700	1.083929e-08	TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	4
10	SORBI_3010G032800	1.083929e-08	TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	4
10	SORBI_3010G099200	6.560793e-08	TG_58_4__,TG_58_5__,TG_60_4__,TG_60_5__	4
10	SORBI_3010G099300	6.560793e-08	TG_58_4__,TG_58_5__,TG_60_4__,TG_60_5__	4
10	SORBI_3010G099400	6.560793e-08	TG_58_4__,TG_58_5__,TG_60_4__,TG_60_5__	4
10	SORBI_3010G099500	6.560793e-08	TG_58_4__,TG_58_5__,TG_60_4__,TG_60_5__	4
10	SORBI_3010G107050	2.535796e-09	TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	4
10	SORBI_3010G107100	2.535796e-09	TG_58_5__,TG_58_6__,TG_60_5__,TG_60_6__	4
10	SORBI_3010G141600	6.944583e-08	MGDG_34_1__,SQDG_32_0__,TG_50_4__,TG_50_5__	4
10	SORBI_3010G158000	9.238634e-08	MGDG_34_1__,PS_36_2__,SQDG_32_0__,TG_50_5__	4
10	SORBI_3010G169900	2.224582e-08	TG_58_3__,TG_58_5__,TG_60_4__,TG_60_5__	4
10	SORBI_3010G169950	2.224582e-08	TG_58_3__,TG_58_5__,TG_60_4__,TG_60_5__	4
10	SORBI_3010G172200	3.720108e-08	TG_56_8__,TG_58_6__,TG_60_4__,TG_60_5__	4
1	SORBI_3001G055700	7.364082e-09	PC_38_2__,TG_48_5__,TG_56_5__	3
1	SORBI_3001G056400	2.542874e-08	PC_38_2__,TG_52_6__,TG_56_5__	3
1	SORBI_3001G056500	2.542874e-08	PC_38_2__,TG_52_6__,TG_56_5__	3
1	SORBI_3001G076700	8.44228e-08	PS_36_2__,TG_54_7__,TG_54_8__	3
1	SORBI_3001G076800	8.44228e-08	PS_36_2__,TG_54_7__,TG_54_8__	3
1	SORBI_3001G076850	8.44228e-08	PS_36_2__,TG_54_7__,TG_54_8__	3
1	SORBI_3001G076900	8.44228e-08	PS_36_2__,TG_54_7__,TG_54_8__	3
1	SORBI_3001G096800	4.606768e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G096833	4.606768e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G096866	4.606768e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G096900	4.606768e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G097000	4.606768e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G097100	4.606768e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G101100	1.39584e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G101200	1.39584e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G101300	1.39584e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G101400	1.39584e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G101500	1.39584e-08	PS_36_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G119800	1.18877e-08	TG_50_4__,TG_50_5__,TG_50_6__	3
1	SORBI_3001G119900	1.18877e-08	TG_50_4__,TG_50_5__,TG_50_6__	3
1	SORBI_3001G120000	1.18877e-08	TG_50_4__,TG_50_5__,TG_50_6__	3
1	SORBI_3001G120100	8.118985e-09	TG_50_4__,TG_50_5__,TG_50_6__	3
1	SORBI_3001G120200	8.118985e-09	TG_50_4__,TG_50_5__,TG_50_6__	3
1	SORBI_3001G157100	5.390178e-08	TG_50_2__,TG_56_4__,TG_58_4__	3
1	SORBI_3001G157200	5.390178e-08	TG_50_2__,TG_56_4__,TG_58_4__	3
1	SORBI_3001G157300	5.390178e-08	TG_50_2__,TG_56_4__,TG_58_4__	3
1	SORBI_3001G173700	8.42935e-08	PC_32_2__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G213400	9.349368e-08	DG_16_0__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G213500	9.349368e-08	DG_16_0__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G213666	9.349368e-08	DG_16_0__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G213832	9.349368e-08	DG_16_0__,TG_50_4__,TG_50_5__	3
1	SORBI_3001G219200	3.381226e-08	PC_38_4__,TG_46_3__,TG_48_4__	3
1	SORBI_3001G223550	6.539244e-08	TG_46_1__,TG_46_2__,TG_48_3__	3
1	SORBI_3001G223700	6.539244e-08	TG_46_1__,TG_46_2__,TG_48_3__	3
1	SORBI_3001G223900	6.539244e-08	TG_46_1__,TG_46_2__,TG_48_3__	3
1	SORBI_3001G224000	6.539244e-08	TG_46_1__,TG_46_2__,TG_48_3__	3
1	SORBI_3001G261750	5.4497e-08	TG_46_3__,TG_48_4__,TG_48_5__	3
1	SORBI_3001G261800	5.4497e-08	TG_46_3__,TG_48_4__,TG_48_5__	3
1	SORBI_3001G261900	5.4497e-08	TG_46_3__,TG_48_4__,TG_48_5__	3
1	SORBI_3001G311500	7.632504e-08	PC_32_2__,PE_34_2__,PE_36_2__	3
1	SORBI_3001G311601	7.632504e-08	PC_32_2__,PE_34_2__,PE_36_2__	3
1	SORBI_3001G383800	4.394125e-08	PC_36_2__,PC_38_4__,PC_38_5__	3
1	SORBI_3001G383900	4.394125e-08	PC_36_2__,PC_38_4__,PC_38_5__	3
1	SORBI_3001G384000	4.394125e-08	PC_36_2__,PC_38_4__,PC_38_5__	3
1	SORBI_3001G384100	4.394125e-08	PC_36_2__,PC_38_4__,PC_38_5__	3
1	SORBI_3001G422366	4.30133e-09	TG_46_3__,TG_48_4__,TG_48_5__	3
1	SORBI_3001G422432	4.30133e-09	TG_46_3__,TG_48_4__,TG_48_5__	3
1	SORBI_3001G422500	4.30133e-09	TG_46_3__,TG_48_4__,TG_48_5__	3
1	SORBI_3001G422600	4.30133e-09	TG_46_3__,TG_48_4__,TG_48_5__	3
1	SORBI_3001G422700	4.30133e-09	TG_46_3__,TG_48_4__,TG_48_5__	3
1	SORBI_3001G422800	4.30133e-09	TG_46_3__,TG_48_4__,TG_48_5__	3
2	SORBI_3002G094000	7.232103e-08	PC_38_4__,TG_46_3__,TG_48_4__	3
2	SORBI_3002G115000	8.873229e-08	TG_56_5__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G115025	8.873229e-08	TG_56_5__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G115050	4.214345e-08	TG_56_5__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G115075	4.214345e-08	TG_56_5__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G115100	4.214345e-08	TG_56_5__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G115400	4.32869e-08	TG_56_5__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G116500	9.617248e-08	SQDG_32_0__,TG_56_5__,TG_60_6__	3
2	SORBI_3002G122300	5.237827e-08	DG_16_0__,TG_24_0__,TG_30_0__	3
2	SORBI_3002G374200	9.966807e-08	TG_58_6__,TG_60_4__,TG_60_5__	3
2	SORBI_3002G374300	9.966807e-08	TG_58_6__,TG_60_4__,TG_60_5__	3
2	SORBI_3002G374400	9.966807e-08	TG_58_6__,TG_60_4__,TG_60_5__	3
2	SORBI_3002G408500	1.333566e-08	TG_60_4__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G408600	1.333566e-08	TG_60_4__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G408700	1.333566e-08	TG_60_4__,TG_60_5__,TG_60_6__	3
2	SORBI_3002G408800	1.333566e-08	TG_60_4__,TG_60_5__,TG_60_6__	3
3	SORBI_3003G082600	5.201743e-08	DGDG_36_5__,PS_36_2__,TG_50_5__	3
3	SORBI_3003G082700	5.201743e-08	DGDG_36_5__,PS_36_2__,TG_50_5__	3
3	SORBI_3003G082800	5.201743e-08	DGDG_36_5__,PS_36_2__,TG_50_5__	3
3	SORBI_3003G113000	1.657581e-08	TG_54_6__,TG_54_7__,TG_56_6__	3
3	SORBI_3003G113100	1.657581e-08	TG_54_6__,TG_54_7__,TG_56_6__	3
3	SORBI_3003G129600	6.53867e-08	PC_33_2__,PE_34_1__,PE_36_4__	3
3	SORBI_3003G184500	3.545026e-08	TG_50_4__,TG_58_6__,TG_60_6__	3
3	SORBI_3003G201000	3.90942e-09	TG_58_6__,TG_60_5__,TG_60_6__	3
3	SORBI_3003G201100	3.90942e-09	TG_58_6__,TG_60_5__,TG_60_6__	3
3	SORBI_3003G201750	2.284757e-08	PC_38_2__,TG_56_5__,TG_58_6__	3
3	SORBI_3003G201800	5.820256e-08	PC_38_2__,TG_56_5__,TG_58_6__	3
3	SORBI_3003G201850	5.820256e-08	PC_38_2__,TG_56_5__,TG_58_6__	3
3	SORBI_3003G201900	5.820256e-08	PC_38_2__,TG_56_5__,TG_58_6__	3
3	SORBI_3003G207600	1.773725e-08	TG_54_4__,TG_54_5__,TG_54_6__	3
3	SORBI_3003G250000	4.078951e-08	TG_52_6__,TG_54_8__,TG_54_9__	3
3	SORBI_3003G250100	4.078951e-08	TG_52_6__,TG_54_8__,TG_54_9__	3
3	SORBI_3003G250160	4.078951e-08	TG_52_6__,TG_54_8__,TG_54_9__	3
3	SORBI_3003G343700	1.652281e-08	DGDG_36_5__,SQDG_34_2__,SQDG_36_5__	3
